year,age,tm,pos,no.,games_g,games_gs,0-19_fga,0-19_fgm,20-29_fga,20-29_fgm,30-39_fga,30-39_fgm,40-49_fga,40-49_fgm,50+_fga,50+_fgm,scoring_fga,scoring_fgm,lng,scoring_fg%,scoring_xpa,scoring_xpm,scoring_xp%,kickoffs_ko,kickoffs_koyds,kickoffs_tb,kickoffs_tb%,kickoffs_koavg,name,link,playoff_stat,av,tot_fga,tot_fgm,tot_lng,fg%,pat_xpa,pat_xpm,xp%,awards
2012.0,35,HOU,K,17.0,16,0.0,1.0,1.0,8.0,8.0,11.0,11.0,9.0,7.0,9.0,4.0,38.0,31.0,51.0,81.6%,45.0,45.0,100.0%,91.0,5632.0,28.0,30.8%,61.9,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,False,3.0,,,,,,,,
2013.0,36,NOR,K,3.0,2,0.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,40.0,100.0%,7.0,7.0,100.0%,,,,,,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,False,0.0,,,,,,,,
2014.0,37,NOR,K,3.0,16,0.0,,,6.0,6.0,9.0,9.0,5.0,3.0,2.0,1.0,22.0,19.0,50.0,86.4%,47.0,46.0,97.9%,2.0,20.0,,,10.0,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,False,3.0,,,,,,,,
2015.0,38,ATL,K,6.0,5,0.0,,,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,13.0,11.0,54.0,84.6%,8.0,8.0,100.0%,,,,,,Shayne Graham,https://www.pro-football-reference.com/players/G/grahasha01.htm,False,1.0,,,,,,,,
2005.0,23,CHI,K,9.0,13,0.0,,,9.0,9.0,10.0,9.0,8.0,3.0,,,27.0,21.0,45.0,77.8%,20.0,19.0,95.0%,54.0,3316.0,1.0,1.9%,61.4,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,1.0,,,,,,,,
2006.0,24,CHI,K,9.0,16,0.0,,,6.0,6.0,16.0,14.0,14.0,12.0,,,36.0,32.0,49.0,88.9%,47.0,47.0,100.0%,95.0,6175.0,11.0,11.6%,65.0,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,5.0,,,,,,,,"AP1, PB"
2007.0,25,CHI,K,9.0,16,0.0,,,7.0,7.0,13.0,12.0,14.0,12.0,2.0,,36.0,31.0,49.0,86.1%,33.0,33.0,100.0%,79.0,4644.0,3.0,3.8%,58.8,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,4.0,,,,,,,,
2008.0,26,CHI,K,9.0,16,0.0,,,6.0,6.0,12.0,12.0,11.0,8.0,,,29.0,26.0,48.0,89.7%,41.0,41.0,100.0%,79.0,5124.0,9.0,11.4%,64.9,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,4.0,,,,,,,,
2009.0,27,CHI,K,9.0,16,0.0,,,9.0,9.0,6.0,6.0,10.0,7.0,3.0,2.0,28.0,24.0,52.0,85.7%,33.0,33.0,100.0%,73.0,4747.0,8.0,11.0%,65.0,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,4.0,,,,,,,,
2010.0,28,CHI,K,9.0,16,0.0,1.0,1.0,9.0,9.0,9.0,8.0,7.0,4.0,4.0,3.0,30.0,25.0,54.0,83.3%,35.0,35.0,100.0%,77.0,4890.0,16.0,20.8%,63.5,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,3.0,,,,,,,,
2011.0,29,CHI,K,9.0,16,0.0,,,10.0,10.0,6.0,6.0,10.0,6.0,6.0,6.0,32.0,28.0,57.0,87.5%,37.0,37.0,100.0%,81.0,5119.0,43.0,53.1%,63.2,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,4.0,,,,,,,,
2012.0,30,CHI,K,9.0,13,0.0,,,7.0,7.0,7.0,5.0,9.0,7.0,2.0,2.0,25.0,21.0,54.0,84.0%,33.0,33.0,100.0%,66.0,4306.0,38.0,57.6%,65.2,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,2.0,,,,,,,,
2013.0,31,CHI,K,9.0,16,0.0,,,11.0,11.0,7.0,6.0,7.0,6.0,4.0,3.0,29.0,26.0,58.0,89.7%,46.0,45.0,97.8%,89.0,5228.0,38.0,42.7%,58.7,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,3.0,,,,,,,,
2014.0,32,CHI,K,9.0,12,0.0,,,4.0,4.0,3.0,2.0,4.0,3.0,1.0,,12.0,9.0,45.0,75.0%,29.0,28.0,96.6%,53.0,3179.0,21.0,39.6%,60.0,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,1.0,,,,,,,,
2015.0,33,CHI,K,9.0,16,0.0,1.0,1.0,8.0,8.0,12.0,10.0,9.0,7.0,9.0,7.0,39.0,33.0,55.0,84.6%,29.0,28.0,96.6%,83.0,5003.0,39.0,47.0%,60.3,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,3.0,,,,,,,,
2016.0,34,NYG,K,5.0,10,0.0,,,3.0,3.0,3.0,3.0,4.0,4.0,,,10.0,10.0,47.0,100.0%,23.0,20.0,87.0%,43.0,2671.0,19.0,44.2%,62.1,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,2.0,,,,,,,,
2017.0,35,SFO,K,9.0,16,0.0,,,8.0,7.0,11.0,11.0,18.0,17.0,4.0,4.0,41.0,39.0,52.0,95.1%,30.0,28.0,93.3%,4.0,101.0,,,25.3,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,6.0,,,,,,,,
2018.0,36,SFO,K,9.0,16,0.0,,,9.0,9.0,13.0,13.0,10.0,9.0,2.0,2.0,34.0,33.0,53.0,97.1%,29.0,27.0,93.1%,4.0,102.0,,,25.5,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,5.0,,,,,,,,
2019.0,37,SFO,K,9.0,13,0.0,,,9.0,9.0,10.0,8.0,8.0,6.0,4.0,,31.0,23.0,54.0,74.2%,42.0,41.0,97.6%,1.0,37.0,,,37.0,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,1.0,,,,,,,,
2020.0,38,SFO,K,9.0,15,0.0,,,3.0,3.0,6.0,5.0,10.0,9.0,4.0,2.0,23.0,19.0,52.0,82.6%,38.0,36.0,94.7%,13.0,577.0,1.0,7.7%,44.4,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,3.0,,,,,,,,
2021.0,39,SFO,K,9.0,13,0.0,,,6.0,6.0,4.0,4.0,9.0,7.0,4.0,3.0,23.0,20.0,52.0,87.0%,40.0,39.0,97.5%,19.0,1203.0,8.0,42.1%,63.3,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,3.0,,,,,,,,
2022.0,40,SFO,K,9.0,17,0.0,,,14.0,13.0,5.0,5.0,11.0,7.0,2.0,2.0,32.0,27.0,51.0,84.4%,51.0,50.0,98.0%,95.0,5983.0,47.0,49.5%,63.0,Robbie Gould,https://www.pro-football-reference.com/players/G/gouldrob01.htm,False,3.0,,,,,,,,
2006.0,22,NWE,K,3.0,16,0.0,,,11.0,10.0,10.0,7.0,4.0,2.0,1.0,1.0,26.0,20.0,52.0,76.9%,44.0,43.0,97.7%,81.0,5253.0,12.0,14.8%,64.9,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,2.0,,,,,,,,
2007.0,23,NWE,K,3.0,16,0.0,,,10.0,10.0,9.0,8.0,5.0,3.0,,,24.0,21.0,45.0,87.5%,74.0,74.0,100.0%,112.0,7109.0,15.0,13.4%,63.5,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,3.0,,,,,,,,
2008.0,24,NWE,K,3.0,16,0.0,,,11.0,9.0,17.0,17.0,11.0,9.0,1.0,1.0,40.0,36.0,50.0,90.0%,40.0,40.0,100.0%,95.0,6027.0,17.0,17.9%,63.4,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,4.0,,,,,,,,"AP1, PB"
2009.0,25,NWE,K,3.0,16,0.0,,,7.0,7.0,13.0,12.0,8.0,5.0,3.0,2.0,31.0,26.0,53.0,83.9%,47.0,47.0,100.0%,91.0,6096.0,21.0,23.1%,67.0,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,4.0,,,,,,,,
2010.0,26,NWE,K,3.0,8,0.0,,,2.0,2.0,7.0,6.0,3.0,2.0,1.0,,13.0,10.0,43.0,76.9%,26.0,26.0,100.0%,42.0,2750.0,15.0,35.7%,65.5,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,1.0,,,,,,,,
2011.0,27,NWE,K,3.0,16,0.0,1.0,1.0,13.0,12.0,6.0,5.0,11.0,9.0,2.0,1.0,33.0,28.0,50.0,84.8%,59.0,59.0,100.0%,103.0,6568.0,41.0,39.8%,63.8,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,3.0,,,,,,,,
2012.0,28,NWE,K,3.0,16,0.0,,,8.0,8.0,12.0,10.0,13.0,9.0,2.0,2.0,35.0,29.0,53.0,82.9%,66.0,66.0,100.0%,111.0,7061.0,52.0,46.8%,63.6,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,3.0,,,,,,,,
2013.0,29,NWE,K,3.0,16,0.0,1.0,1.0,8.0,8.0,13.0,13.0,13.0,11.0,6.0,5.0,41.0,38.0,54.0,92.7%,44.0,44.0,100.0%,99.0,6315.0,65.0,65.7%,63.8,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,5.0,,,,,,,,PB
2014.0,30,NWE,K,3.0,16,0.0,1.0,1.0,11.0,11.0,11.0,10.0,13.0,12.0,1.0,1.0,37.0,35.0,53.0,94.6%,51.0,51.0,100.0%,99.0,6328.0,53.0,53.5%,63.9,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,5.0,,,,,,,,"AP2, PB"
2015.0,31,NWE,K,3.0,16,0.0,,,6.0,6.0,11.0,11.0,14.0,12.0,5.0,4.0,36.0,33.0,57.0,91.7%,52.0,52.0,100.0%,99.0,6249.0,69.0,69.7%,63.1,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,6.0,,,,,,,,"AP1, PB"
2016.0,32,NWE,K,3.0,16,0.0,,,9.0,9.0,9.0,6.0,10.0,9.0,4.0,3.0,32.0,27.0,53.0,84.4%,49.0,46.0,93.9%,93.0,5924.0,52.0,55.9%,63.7,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,3.0,,,,,,,,
2017.0,33,NWE,K,3.0,16,0.0,,,16.0,16.0,9.0,9.0,11.0,8.0,4.0,4.0,40.0,37.0,62.0,92.5%,47.0,45.0,95.7%,99.0,6228.0,40.0,40.4%,62.9,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,5.0,,,,,,,,
2018.0,34,NWE,K,3.0,16,0.0,,,11.0,11.0,10.0,10.0,6.0,4.0,5.0,2.0,32.0,27.0,52.0,84.4%,50.0,49.0,98.0%,93.0,5784.0,50.0,53.8%,62.2,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,3.0,,,,,,,,
2019.0,35,NWE,K,3.0,4,0.0,,,3.0,3.0,3.0,3.0,2.0,1.0,,,8.0,7.0,41.0,87.5%,15.0,11.0,73.3%,26.0,1687.0,21.0,80.8%,64.9,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,0.0,,,,,,,,
2020.0,36,TEN,K,3.0,15,0.0,,,3.0,2.0,5.0,4.0,10.0,5.0,8.0,7.0,26.0,18.0,55.0,69.2%,48.0,46.0,95.8%,86.0,5341.0,51.0,59.3%,62.1,Stephen Gostkowski,https://www.pro-football-reference.com/players/G/GostSt20.htm,False,2.0,,,,,,,,
2011.0,25,NWE,P,14.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,64.0,,,64.0,Zoltan Mesko,https://www.pro-football-reference.com/players/M/MeskZo99.htm,False,,,,,,,,,
2012.0,26,NWE,P,14.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,60.0,,,60.0,Zoltan Mesko,https://www.pro-football-reference.com/players/M/MeskZo99.htm,False,,,,,,,,,
2017.0,22,CLE,K,5.0,16,0.0,,,5.0,5.0,6.0,4.0,6.0,4.0,3.0,2.0,20.0,15.0,54.0,75.0%,26.0,25.0,96.2%,56.0,3286.0,33.0,58.9%,58.7,Zane Gonzalez,https://www.pro-football-reference.com/players/G/GonzZa00.htm,False,2.0,,,,,,,,
2018.0,23,2TM,K,,7,0.0,,,1.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,14.0,9.0,55.0,64.3%,11.0,8.0,72.7%,28.0,1802.0,17.0,60.7%,64.4,Zane Gonzalez,https://www.pro-football-reference.com/players/G/GonzZa00.htm,False,0.0,,,,,,,,
2019.0,24,ARI,K,5.0,16,0.0,,,12.0,12.0,13.0,12.0,8.0,5.0,2.0,2.0,35.0,31.0,54.0,88.6%,35.0,34.0,97.1%,83.0,5241.0,45.0,54.2%,63.1,Zane Gonzalez,https://www.pro-football-reference.com/players/G/GonzZa00.htm,False,4.0,,,,,,,,
2020.0,25,ARI,K,5.0,12,0.0,,,4.0,4.0,2.0,2.0,13.0,8.0,3.0,2.0,22.0,16.0,56.0,72.7%,39.0,38.0,97.4%,65.0,4112.0,36.0,55.4%,63.3,Zane Gonzalez,https://www.pro-football-reference.com/players/G/GonzZa00.htm,False,2.0,,,,,,,,
2021.0,26,CAR,K,5.0,12,0.0,,,6.0,6.0,1.0,1.0,10.0,10.0,5.0,3.0,22.0,20.0,57.0,90.9%,23.0,22.0,95.7%,55.0,3568.0,35.0,63.6%,64.9,Zane Gonzalez,https://www.pro-football-reference.com/players/G/GonzZa00.htm,False,4.0,,,,,,,,
2021.0,23,NOR,P,4.0,17,0.0,,,,,,,,,,,,,0.0,,,,,2.0,130.0,2.0,100.0%,65.0,Blake Gillikin,https://www.pro-football-reference.com/players/G/GillBl00.htm,False,,,,,,,,,
2008.0,26,SFO,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,123.0,,,61.5,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2010.0,28,SFO,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,100.0,,,50.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2011.0,29,SFO,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,51.0,,,51.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2012.0,30,SFO,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,63.0,,,63.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2013.0,31,SFO,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,53.0,,,53.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2016.0,34,CAR,P,8.0,9,0.0,,,,,,,,,,,,,,,,,,1.0,71.0,,,71.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2017.0,35,ARI,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,68.0,,,68.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2018.0,36,ARI,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,68.0,,,68.0,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2020.0,38,ARI,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,121.0,,,60.5,Andy Lee,https://www.pro-football-reference.com/players/L/LeexAn20.htm,False,,,,,,,,,
2000.0,24,OAK,P,9.0,16,0.0,,,,,1.0,,,,,,1.0,,,0.0%,7.0,7.0,100.0%,9.0,564.0,1.0,11.1%,62.7,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2005.0,29,OAK,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,3.0,205.0,,,68.3,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2006.0,30,OAK,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,67.0,,,67.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2007.0,31,OAK,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,53.0,,,53.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2008.0,32,OAK,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,65.0,,,65.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2009.0,33,OAK,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,75.0,,,75.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2013.0,37,HOU,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,68.0,,,68.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2014.0,38,HOU,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,67.0,,,67.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2017.0,41,HOU,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,46.0,,,46.0,Shane Lechler,https://www.pro-football-reference.com/players/L/LechSh20.htm,False,,,,,,,,,
2013.0,25,CLE,P,5.0,16,0.0,,,,,,,,,,,,,,,1.0,1.0,100.0%,8.0,403.0,,,50.4,Spencer Lanning,https://www.pro-football-reference.com/players/L/LannSp00.htm,False,,,,,,,,,
2014.0,26,CLE,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,6.0,387.0,1.0,16.7%,64.5,Spencer Lanning,https://www.pro-football-reference.com/players/L/LannSp00.htm,False,,,,,,,,,
2023.0,24,SFO,K,4.0,17,0.0,,,7.0,7.0,9.0,8.0,6.0,4.0,3.0,2.0,,,,,,,,90.0,5680.0,54.0,60.0%,63.1,Jake Moody,https://www.pro-football-reference.com/players/M/MoodJa00.htm,False,3.0,25.0,21.0,57.0,84.0%,61.0,60.0,98.4%,
2024.0,25,SFO,K,4.0,2,0.0,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,12.0,780.0,9.0,75.0%,65.0,Jake Moody,https://www.pro-football-reference.com/players/M/MoodJa00.htm,False,,7.0,7.0,53.0,100.0%,4.0,4.0,100.0%,
2015.0,25,SDG,K,2.0,16,0.0,,,4.0,4.0,7.0,7.0,16.0,11.0,5.0,4.0,32.0,26.0,54.0,81.3%,32.0,28.0,87.5%,75.0,4783.0,41.0,54.7%,63.8,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,3.0,,,,,,,,
2016.0,26,SDG,K,2.0,16,0.0,,,7.0,7.0,14.0,13.0,8.0,6.0,3.0,,32.0,26.0,47.0,81.3%,46.0,42.0,91.3%,91.0,5694.0,67.0,73.6%,62.6,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,2.0,,,,,,,,
2017.0,27,JAX,K,4.0,10,0.0,,,2.0,2.0,11.0,11.0,5.0,4.0,2.0,2.0,20.0,19.0,56.0,95.0%,24.0,22.0,91.7%,57.0,3322.0,22.0,38.6%,58.3,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,3.0,,,,,,,,
2018.0,28,JAX,K,4.0,13,0.0,,,4.0,4.0,8.0,8.0,4.0,3.0,5.0,4.0,21.0,19.0,57.0,90.5%,20.0,19.0,95.0%,54.0,3283.0,36.0,66.7%,60.8,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,3.0,,,,,,,,
2019.0,29,JAX,K,4.0,16,0.0,,,12.0,12.0,9.0,9.0,9.0,8.0,4.0,4.0,34.0,33.0,56.0,97.1%,20.0,19.0,95.0%,40.0,2283.0,23.0,57.5%,57.1,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,6.0,,,,,,,,AP2
2020.0,30,JAX,K,4.0,4,0.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,59.0,100.0%,10.0,8.0,80.0%,5.0,227.0,2.0,40.0%,45.4,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,1.0,,,,,,,,
2021.0,31,JAX,K,4.0,3,0.0,,,,,,,1.0,,2.0,,3.0,,0.0,0.0%,7.0,5.0,71.4%,10.0,595.0,7.0,70.0%,59.5,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,0.0,,,,,,,,
2022.0,32,TEN,K,6.0,1,0.0,,,,,,,,,,,,,0.0,,4.0,3.0,75.0%,5.0,307.0,,,61.4,Josh Lambo,https://www.pro-football-reference.com/players/L/LambJo00.htm,False,0.0,,,,,,,,
2010.0,25,CIN,P,10.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,62.0,,,62.0,Kevin Huber,https://www.pro-football-reference.com/players/H/HubeKe20.htm,False,,,,,,,,,
2016.0,31,CIN,P,10.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,64.0,,,64.0,Kevin Huber,https://www.pro-football-reference.com/players/H/HubeKe20.htm,False,,,,,,,,,
2001.0,25,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,40.0,2153.0,2.0,5.0%,53.8,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2005.0,29,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,58.0,,,58.0,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2006.0,30,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,69.0,,,69.0,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2007.0,31,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,30.0,,,30.0,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2008.0,32,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,48.0,,,48.0,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2009.0,33,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,68.0,,,68.0,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2010.0,34,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,35.0,,,35.0,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2011.0,35,BUF,P,8.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,85.0,,,42.5,Brian Moorman,https://www.pro-football-reference.com/players/M/MoorBr24.htm,False,,,,,,,,,
2015.0,24,JAX,K,2.0,16,0.0,,,10.0,9.0,8.0,8.0,8.0,6.0,4.0,3.0,,,,,,,,84.0,5208.0,55.0,65.5%,62.0,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,2.0,30.0,26.0,58.0,86.7%,39.0,32.0,82.1%,
2016.0,25,JAX,K,2.0,16,0.0,,,7.0,7.0,4.0,3.0,11.0,10.0,12.0,7.0,,,,,,,,76.0,4673.0,60.0,78.9%,61.5,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,4.0,34.0,27.0,56.0,79.4%,32.0,29.0,90.6%,
2017.0,26,JAX,K,2.0,6,0.0,,,4.0,4.0,3.0,2.0,5.0,5.0,3.0,,,,,,,,,35.0,2117.0,26.0,74.3%,60.5,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,0.0,15.0,11.0,47.0,73.3%,17.0,15.0,88.2%,
2018.0,27,NYJ,K,2.0,16,0.0,,,4.0,4.0,14.0,13.0,11.0,10.0,7.0,6.0,,,,,,,,82.0,5255.0,60.0,73.2%,64.1,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,5.0,36.0,33.0,56.0,91.7%,33.0,30.0,90.9%,PB
2019.0,28,SEA,K,5.0,16,0.0,,,6.0,6.0,11.0,11.0,7.0,4.0,4.0,2.0,,,,,,,,85.0,5337.0,59.0,69.4%,62.8,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,3.0,28.0,23.0,54.0,82.1%,44.0,40.0,90.9%,
2020.0,29,SEA,K,5.0,16,0.0,,,2.0,2.0,7.0,7.0,13.0,13.0,2.0,2.0,,,,,,,,91.0,5792.0,52.0,57.1%,63.6,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,5.0,24.0,24.0,61.0,100.0%,53.0,49.0,92.5%,
2021.0,30,SEA,K,5.0,17,0.0,,,2.0,2.0,11.0,9.0,5.0,3.0,5.0,3.0,,,,,,,,83.0,5078.0,31.0,37.3%,61.2,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,2.0,23.0,17.0,53.0,73.9%,47.0,44.0,93.6%,
2022.0,31,SEA,K,5.0,17,0.0,,,9.0,9.0,16.0,15.0,6.0,4.0,6.0,6.0,,,,,,,,93.0,5839.0,54.0,58.1%,62.8,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,4.0,37.0,34.0,56.0,91.9%,42.0,41.0,97.6%,PB
2023.0,32,SEA,K,5.0,17,0.0,,,8.0,8.0,12.0,11.0,14.0,12.0,8.0,4.0,,,,,,,,86.0,5430.0,55.0,64.0%,63.1,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,3.0,42.0,35.0,55.0,83.3%,33.0,33.0,100.0%,
2024.0,33,SEA,K,5.0,2,0.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,13.0,849.0,10.0,76.9%,65.3,Jason Myers,https://www.pro-football-reference.com/players/M/MyerJa00.htm,False,,5.0,5.0,50.0,100.0%,4.0,4.0,100.0%,
2005.0,23,ATL,P,9.0,16,0.0,,,,,,,,,2.0,1.0,2.0,1.0,58.0,50.0%,,,,77.0,4841.0,14.0,18.2%,62.9,Michael Koenen,https://www.pro-football-reference.com/players/K/koenemic01.htm,False,2.0,,,,,,,,
2006.0,24,ATL,P,9.0,16,0.0,,,1.0,1.0,4.0,1.0,1.0,,3.0,1.0,9.0,3.0,51.0,33.3%,4.0,4.0,100.0%,70.0,4511.0,13.0,18.6%,64.4,Michael Koenen,https://www.pro-football-reference.com/players/K/koenemic01.htm,False,0.0,,,,,,,,
2007.0,25,ATL,P,9.0,16,0.0,,,,,,,,,2.0,,2.0,,,0.0%,,,,64.0,4107.0,12.0,18.8%,64.2,Michael Koenen,https://www.pro-football-reference.com/players/K/koenemic01.htm,False,2.0,,,,,,,,
2008.0,26,ATL,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,87.0,5813.0,16.0,18.4%,66.8,Michael Koenen,https://www.pro-football-reference.com/players/K/koenemic01.htm,False,1.0,,,,,,,,
2009.0,27,ATL,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,73.0,4874.0,28.0,38.4%,66.8,Michael Koenen,https://www.pro-football-reference.com/players/K/koenemic01.htm,False,1.0,,,,,,,,
