year,age,tm,pos,no.,games_g,games_gs,off._num,off._pct,def._num,def._pct,st_num,st_pct,name,link,playoff_stat,av
2016.0,25,CLE,FS,39.0,10.0,7.0,0,0%,505,73%,149,55%,Ed Reynolds,https://www.pro-football-reference.com/players/R/ReynEd00.htm,False,
2014.0,23,JAX,RLB,50.0,16.0,9.0,0,0%,708,63%,171,37%,Telvin Smith,https://www.pro-football-reference.com/players/S/SmitTe01.htm,False,
2015.0,24,JAX,LLB,50.0,14.0,14.0,0,0%,997,99%,61,14%,Telvin Smith,https://www.pro-football-reference.com/players/S/SmitTe01.htm,False,
2016.0,25,JAX,LLB,50.0,16.0,16.0,0,0%,1048,97%,78,16%,Telvin Smith,https://www.pro-football-reference.com/players/S/SmitTe01.htm,False,
2017.0,26,JAX,LLB,50.0,14.0,14.0,0,0%,846,94%,66,15%,Telvin Smith,https://www.pro-football-reference.com/players/S/SmitTe01.htm,False,
2018.0,27,JAX,LLB,50.0,16.0,16.0,0,0%,1020,100%,88,21%,Telvin Smith,https://www.pro-football-reference.com/players/S/SmitTe01.htm,False,
2016.0,24,SDG,FB,34.0,16.0,2.0,142,13%,0,0%,287,61%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2017.0,25,LAC,FB,34.0,16.0,4.0,142,13%,0,0%,336,78%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2018.0,26,LAC,FB,34.0,16.0,5.0,146,15%,0,0%,221,51%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2019.0,27,LAC,FB,34.0,16.0,2.0,122,12%,0,0%,326,79%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2020.0,28,PIT,FB,44.0,12.0,0.0,52,6%,0,0%,213,61%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2021.0,29,PIT,FB,44.0,17.0,4.0,86,7%,0,0%,332,68%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2022.0,30,PIT,FB,44.0,17.0,3.0,77,7%,0,0%,290,66%,Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,False,
2024.0,24,GNB,S,27.0,1.0,0.0,0,0%,0,0%,6,19%,Kitan Oladapo,https://www.pro-football-reference.com/players/O/OladKi00.htm,False,
2012.0,23,PIT,LB,57.0,12.0,0.0,0,0%,0,0%,101,30%,Adrian Robinson,https://www.pro-football-reference.com/players/R/RobiAd01.htm,False,
2013.0,24,2TM,LB,,8.0,0.0,0,,21,,113,,Adrian Robinson,https://www.pro-football-reference.com/players/R/RobiAd01.htm,False,
2020.0,24,MIA,DE,58.0,8.0,0.0,0,0%,55,11%,12,5%,Jason Strowbridge,https://www.pro-football-reference.com/players/S/StroJa02.htm,False,
2012.0,23,HOU,LDE,99.0,16.0,16.0,0,0%,937,88%,66,13%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2013.0,24,HOU,LDE,99.0,16.0,16.0,0,0%,960,94%,87,18%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2014.0,25,HOU,LDE,99.0,16.0,16.0,9,1%,1049,93%,74,16%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2015.0,26,HOU,RDE,99.0,16.0,16.0,4,0%,1004,96%,70,15%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2016.0,27,HOU,DE,99.0,3.0,3.0,0,0%,157,86%,13,15%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2017.0,28,HOU,LDE,99.0,5.0,5.0,0,0%,217,70%,12,8%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2018.0,29,HOU,LDE,99.0,16.0,16.0,0,0%,963,90%,62,13%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2019.0,30,HOU,LDE,99.0,8.0,8.0,0,0%,469,89%,14,6%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2020.0,31,HOU,LDE,99.0,16.0,16.0,0,0%,1013,91%,3,1%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2021.0,32,ARI,RDE,99.0,7.0,7.0,1,0%,341,77%,24,13%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2022.0,33,ARI,LDE,99.0,16.0,16.0,0,0%,815,78%,0,0%,J.J. Watt,https://www.pro-football-reference.com/players/W/WattJ.00.htm,False,
2023.0,23,SFO,S,27.0,15.0,5.0,0,0%,395,40%,173,44%,Ji'Ayir Brown,https://www.pro-football-reference.com/players/B/BrowJi01.htm,False,
2024.0,24,SFO,S,27.0,2.0,2.0,0,0%,105,100%,6,12%,Ji'Ayir Brown,https://www.pro-football-reference.com/players/B/BrowJi01.htm,False,
2012.0,29,MIN,LLB,52.0,16.0,16.0,0,0%,1124,99%,75,16%,Chad Greenway,https://www.pro-football-reference.com/players/G/GreeCh99.htm,False,
2013.0,30,MIN,LLB,52.0,16.0,16.0,0,0%,1154,99%,99,20%,Chad Greenway,https://www.pro-football-reference.com/players/G/GreeCh99.htm,False,
2014.0,31,MIN,LLB,52.0,12.0,12.0,0,0%,760,92%,56,17%,Chad Greenway,https://www.pro-football-reference.com/players/G/GreeCh99.htm,False,
2015.0,32,MIN,LLB,52.0,16.0,12.0,0,0%,630,59%,72,16%,Chad Greenway,https://www.pro-football-reference.com/players/G/GreeCh99.htm,False,
2016.0,33,MIN,LLB,52.0,16.0,9.0,0,0%,400,39%,73,17%,Chad Greenway,https://www.pro-football-reference.com/players/G/GreeCh99.htm,False,
2022.0,24,KAN,S,13.0,11.0,0.0,0,0%,0,0%,96,33%,Nazeeh Johnson,https://www.pro-football-reference.com/players/J/JohnNa01.htm,False,
2024.0,26,KAN,S,13.0,2.0,0.0,0,0%,22,15%,25,48%,Nazeeh Johnson,https://www.pro-football-reference.com/players/J/JohnNa01.htm,False,
2014.0,22,ARI,DE,96.0,11.0,2.0,0,0%,182,25%,27,9%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2015.0,23,ARI,DE,96.0,16.0,2.0,0,0%,145,14%,238,51%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2016.0,24,ARI,DE,96.0,13.0,0.0,0,0%,33,4%,311,80%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2017.0,25,ARI,ROLB,96.0,16.0,10.0,0,0%,457,43%,306,64%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2018.0,26,NYG,LOLB,96.0,16.0,7.0,0,0%,610,56%,89,19%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2019.0,27,NYG,DE,96.0,5.0,0.0,0,0%,50,14%,1,1%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2020.0,28,DET,DE,69.0,1.0,0.0,0,0%,11,16%,4,15%,Kareem Martin,https://www.pro-football-reference.com/players/M/MartKa00.htm,False,
2015.0,24,DAL,DB,,5.0,2.0,0,0%,138,44%,20,15%,Ayodeji Olatoye,https://www.pro-football-reference.com/players/O/OlatAy00.htm,False,
2016.0,25,ATL,DB,,5.0,0.0,0,0%,83,25%,27,18%,Ayodeji Olatoye,https://www.pro-football-reference.com/players/O/OlatAy00.htm,False,
2017.0,26,2TM,DB,,5.0,0.0,0,,0,,51,,Ayodeji Olatoye,https://www.pro-football-reference.com/players/O/OlatAy00.htm,False,
2012.0,28,PHI,C,66.0,16.0,14.0,991,88%,0,0%,61,13%,Dallas Reynolds,https://www.pro-football-reference.com/players/R/ReynDa01.htm,False,
2013.0,29,NYG,C,61.0,3.0,0.0,102,54%,0,0%,2,2%,Dallas Reynolds,https://www.pro-football-reference.com/players/R/ReynDa01.htm,False,
2014.0,30,NYG,C,61.0,15.0,0.0,31,3%,0,0%,104,23%,Dallas Reynolds,https://www.pro-football-reference.com/players/R/ReynDa01.htm,False,
2015.0,31,NYG,C,61.0,16.0,2.0,222,20%,0,0%,153,31%,Dallas Reynolds,https://www.pro-football-reference.com/players/R/ReynDa01.htm,False,
2012.0,25,SDG,DB,25.0,12.0,0.0,0,0%,0,0%,242,70%,Darrell Stuckey,https://www.pro-football-reference.com/players/S/StucDa20.htm,False,
2013.0,26,SDG,DB,25.0,16.0,0.0,0,0%,93,9%,322,72%,Darrell Stuckey,https://www.pro-football-reference.com/players/S/StucDa20.htm,False,
2014.0,27,SDG,DB,25.0,16.0,0.0,0,0%,176,17%,362,81%,Darrell Stuckey,https://www.pro-football-reference.com/players/S/StucDa20.htm,False,
2015.0,28,SDG,DB,25.0,14.0,0.0,0,0%,70,8%,310,78%,Darrell Stuckey,https://www.pro-football-reference.com/players/S/StucDa20.htm,False,
2016.0,29,SDG,DB,25.0,16.0,0.0,0,0%,33,3%,368,79%,Darrell Stuckey,https://www.pro-football-reference.com/players/S/StucDa20.htm,False,
2022.0,25,DEN,C,60.0,7.0,1.0,90,19%,0,0%,18,9%,Luke Wattenberg,https://www.pro-football-reference.com/players/W/WattLu00.htm,False,
2023.0,26,DEN,C,60.0,16.0,0.0,38,4%,0,0%,67,15%,Luke Wattenberg,https://www.pro-football-reference.com/players/W/WattLu00.htm,False,
2024.0,27,DEN,C,60.0,2.0,2.0,130,100%,0,0%,1,2%,Luke Wattenberg,https://www.pro-football-reference.com/players/W/WattLu00.htm,False,
2022.0,22,NOR,WR,12.0,15.0,9.0,607,66%,0,0%,0,0%,Chris Olave,https://www.pro-football-reference.com/players/O/OlavCh00.htm,False,
2023.0,23,NOR,WR,12.0,16.0,11.0,814,74%,0,0%,0,0%,Chris Olave,https://www.pro-football-reference.com/players/O/OlavCh00.htm,False,
2024.0,24,NOR,WR,12.0,2.0,2.0,94,75%,0,0%,0,0%,Chris Olave,https://www.pro-football-reference.com/players/O/OlavCh00.htm,False,
2014.0,21,JAX,WR,15.0,10.0,8.0,516,78%,0,0%,3,1%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2015.0,22,JAX,WR,15.0,16.0,16.0,983,93%,0,0%,4,1%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2016.0,23,JAX,WR,15.0,16.0,16.0,1048,94%,0,0%,2,0%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2017.0,24,JAX,WR,15.0,1.0,1.0,3,5%,0,0%,0,0%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2018.0,25,CHI,WR,12.0,13.0,12.0,765,86%,0,0%,7,2%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2019.0,26,CHI,WR,12.0,16.0,15.0,1003,94%,0,0%,3,1%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2020.0,27,CHI,WR,12.0,16.0,16.0,911,85%,0,0%,2,0%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2021.0,28,CHI,WR,12.0,12.0,11.0,617,80%,0,0%,1,0%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2022.0,29,LAR,WR,1.0,10.0,10.0,562,91%,0,0%,0,0%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2023.0,30,PIT,WR,11.0,17.0,17.0,771,72%,0,0%,4,1%,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,False,
2012.0,27,KAN,LB,96.0,16.0,1.0,0,0%,58,6%,394,87%,Andy Studebaker,https://www.pro-football-reference.com/players/S/StudAn99.htm,False,
2013.0,28,IND,LB,58.0,11.0,0.0,0,0%,64,9%,279,84%,Andy Studebaker,https://www.pro-football-reference.com/players/S/StudAn99.htm,False,
2014.0,29,IND,LB,58.0,13.0,1.0,0,0%,186,22%,291,76%,Andy Studebaker,https://www.pro-football-reference.com/players/S/StudAn99.htm,False,
2015.0,30,IND,LB,59.0,3.0,0.0,0,0%,0,0%,73,89%,Andy Studebaker,https://www.pro-football-reference.com/players/S/StudAn99.htm,False,
2018.0,22,KAN,DB,25.0,5.0,0.0,0,0%,62,17%,75,52%,Armani Watts,https://www.pro-football-reference.com/players/W/WattAr00.htm,False,
2019.0,23,KAN,DB,23.0,16.0,0.0,0,0%,74,7%,280,66%,Armani Watts,https://www.pro-football-reference.com/players/W/WattAr00.htm,False,
2020.0,24,KAN,DB,23.0,16.0,1.0,0,0%,101,9%,356,81%,Armani Watts,https://www.pro-football-reference.com/players/W/WattAr00.htm,False,
2021.0,25,KAN,DB,23.0,16.0,0.0,0,0%,45,4%,286,71%,Armani Watts,https://www.pro-football-reference.com/players/W/WattAr00.htm,False,
2012.0,23,OAK,FB,49.0,3.0,0.0,12,6%,0,0%,37,49%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2013.0,24,OAK,FB,49.0,16.0,1.0,182,18%,0,0%,335,69%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2014.0,25,OAK,FB,49.0,16.0,0.0,112,11%,0,0%,338,68%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2015.0,26,OAK,FB,49.0,14.0,3.0,152,17%,0,0%,281,67%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2016.0,27,OAK,RB,49.0,16.0,7.0,263,24%,0,0%,319,67%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2017.0,28,OAK,FB,49.0,12.0,0.0,82,11%,0,0%,195,61%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2018.0,29,DAL,FB,49.0,16.0,4.0,114,11%,0,0%,262,63%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2019.0,30,DAL,FB,49.0,16.0,5.0,118,11%,0,0%,277,63%,Jamize Olawale,https://www.pro-football-reference.com/players/O/OlawJa00.htm,False,
2019.0,23,WAS,RB,48.0,3.0,0.0,0,0%,0,0%,28,47%,Craig Reynolds,https://www.pro-football-reference.com/players/R/ReynCr00.htm,False,
2020.0,24,JAX,RB,48.0,2.0,0.0,3,3%,0,0%,17,30%,Craig Reynolds,https://www.pro-football-reference.com/players/R/ReynCr00.htm,False,
2021.0,25,DET,RB,46.0,5.0,2.0,118,37%,0,0%,47,36%,Craig Reynolds,https://www.pro-football-reference.com/players/R/ReynCr00.htm,False,
2022.0,26,DET,RB,46.0,9.0,0.0,116,19%,0,0%,105,45%,Craig Reynolds,https://www.pro-football-reference.com/players/R/ReynCr00.htm,False,
2023.0,27,DET,RB,13.0,17.0,0.0,132,11%,0,0%,211,47%,Craig Reynolds,https://www.pro-football-reference.com/players/R/ReynCr00.htm,False,
2024.0,28,DET,RB,13.0,2.0,0.0,3,2%,0,0%,36,69%,Craig Reynolds,https://www.pro-football-reference.com/players/R/ReynCr00.htm,False,
2013.0,24,MIA,K,9.0,16.0,0.0,0,0%,0,0%,143,31%,Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,False,
2014.0,25,MIA,K,9.0,16.0,0.0,0,0%,0,0%,163,36%,Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,False,
2015.0,26,PHI,K,6.0,13.0,0.0,0,0%,0,0%,128,31%,Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,False,
2016.0,27,PHI,K,6.0,16.0,0.0,0,0%,0,0%,161,37%,Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,False,
2017.0,28,PHI,K,6.0,1.0,0.0,0,0%,0,0%,11,42%,Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,False,
2018.0,29,LAC,K,6.0,6.0,0.0,0,0%,0,0%,63,37%,Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,False,
2014.0,23,MIN,LB,58.0,2.0,0.0,0,0%,6,4%,26,47%,Brandon Watts,https://www.pro-football-reference.com/players/W/WattBr00.htm,False,
2015.0,24,MIN,LB,58.0,7.0,0.0,0,0%,32,7%,118,61%,Brandon Watts,https://www.pro-football-reference.com/players/W/WattBr00.htm,False,
2020.0,28,JAX,K,1.0,1.0,0.0,0,0%,0,0%,4,15%,Jonathan Brown,https://www.pro-football-reference.com/players/B/BrowJo03.htm,False,
2019.0,22,SFO,RLB,57.0,16.0,11.0,0,0%,725,71%,179,41%,Dre Greenlaw,https://www.pro-football-reference.com/players/G/GreeDr00.htm,False,
2020.0,23,SFO,RLB/LLB,57.0,13.0,11.0,0,0%,699,82%,100,27%,Dre Greenlaw,https://www.pro-football-reference.com/players/G/GreeDr00.htm,False,
2021.0,24,SFO,LB,57.0,3.0,2.0,0,0%,113,53%,0,0%,Dre Greenlaw,https://www.pro-football-reference.com/players/G/GreeDr00.htm,False,
2022.0,25,SFO,RLB,57.0,15.0,15.0,0,0%,849,88%,8,2%,Dre Greenlaw,https://www.pro-football-reference.com/players/G/GreeDr00.htm,False,
2023.0,26,SFO,LB,57.0,15.0,15.0,0,0%,848,89%,8,2%,Dre Greenlaw,https://www.pro-football-reference.com/players/G/GreeDr00.htm,False,
2017.0,23,PHI,WR,14.0,10.0,0.0,146,22%,0,0%,59,21%,Marcus Johnson,https://www.pro-football-reference.com/players/J/JohnMa07.htm,False,
2018.0,24,IND,WR,16.0,5.0,0.0,95,26%,0,0%,60,38%,Marcus Johnson,https://www.pro-football-reference.com/players/J/JohnMa07.htm,False,
2019.0,25,IND,WR,83.0,8.0,6.0,412,81%,0,0%,35,17%,Marcus Johnson,https://www.pro-football-reference.com/players/J/JohnMa07.htm,False,
2020.0,26,IND,WR,83.0,11.0,3.0,304,41%,0,0%,35,11%,Marcus Johnson,https://www.pro-football-reference.com/players/J/JohnMa07.htm,False,
2021.0,27,TEN,WR,88.0,7.0,3.0,200,44%,0,0%,24,13%,Marcus Johnson,https://www.pro-football-reference.com/players/J/JohnMa07.htm,False,
2022.0,28,NYG,WR,84.0,14.0,7.0,312,34%,0,0%,145,38%,Marcus Johnson,https://www.pro-football-reference.com/players/J/JohnMa07.htm,False,
2014.0,21,SFO,C,66.0,8.0,8.0,512,99%,0,0%,32,15%,Marcus Martin,https://www.pro-football-reference.com/players/M/MartMa01.htm,False,
2015.0,22,SFO,C,66.0,14.0,14.0,819,94%,0,0%,7,2%,Marcus Martin,https://www.pro-football-reference.com/players/M/MartMa01.htm,False,
2016.0,23,SFO,C,66.0,4.0,2.0,110,43%,0,0%,0,0%,Marcus Martin,https://www.pro-football-reference.com/players/M/MartMa01.htm,False,
2020.0,27,2TM,C,,3.0,0.0,0,,0,,6,,Marcus Martin,https://www.pro-football-reference.com/players/M/MartMa01.htm,False,
2012.0,33,CIN,K,3.0,4.0,0.0,0,0%,0,0%,43,35%,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,
2013.0,34,NYG,K,3.0,16.0,0.0,0,0%,0,0%,127,27%,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,
2014.0,35,NYG,K,3.0,16.0,0.0,0,0%,0,0%,153,32%,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,
2015.0,36,NYG,K,3.0,16.0,0.0,1,0%,0,0%,172,35%,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,
2016.0,37,NYG,K,3.0,5.0,0.0,0,0%,0,0%,45,30%,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,
2012.0,28,ARI,LOLB,54.0,16.0,7.0,0,0%,467,43%,240,50%,Quentin Groves,https://www.pro-football-reference.com/players/G/GrovQu99.htm,False,
2013.0,29,CLE,LB,54.0,5.0,0.0,0,0%,53,15%,50,35%,Quentin Groves,https://www.pro-football-reference.com/players/G/GrovQu99.htm,False,
2014.0,30,TEN,LB,53.0,16.0,3.0,0,0%,242,21%,247,53%,Quentin Groves,https://www.pro-football-reference.com/players/G/GrovQu99.htm,False,
2015.0,23,CLE,RB,42.0,12.0,5.0,154,19%,0,0%,108,32%,Malcolm Johnson,https://www.pro-football-reference.com/players/J/JohnMa06.htm,False,
2016.0,24,CLE,TE,42.0,7.0,1.0,85,18%,0,0%,71,36%,Malcolm Johnson,https://www.pro-football-reference.com/players/J/JohnMa06.htm,False,
2016.0,23,KAN,RILB,59.0,5.0,5.0,0,0%,160,49%,24,18%,Justin March,https://www.pro-football-reference.com/players/M/MarcJu00.htm,False,
2017.0,24,3TM,LB,,10.0,0.0,0,,0,,89,,Justin March,https://www.pro-football-reference.com/players/M/MarcJu00.htm,False,
2018.0,25,DAL,LB,53.0,16.0,0.0,0,0%,8,1%,190,46%,Justin March,https://www.pro-football-reference.com/players/M/MarcJu00.htm,False,
2019.0,26,DAL,LB,53.0,16.0,0.0,0,0%,44,4%,274,62%,Justin March,https://www.pro-football-reference.com/players/M/MarcJu00.htm,False,
2020.0,27,DAL,LB,53.0,12.0,0.0,0,0%,0,0%,211,63%,Justin March,https://www.pro-football-reference.com/players/M/MarcJu00.htm,False,
2021.0,28,2TM,LB,,2.0,0.0,0,,0,,27,,Justin March,https://www.pro-football-reference.com/players/M/MarcJu00.htm,False,
2019.0,22,BUF,RDT,91.0,16.0,7.0,0,0%,556,54%,16,4%,Ed Oliver,https://www.pro-football-reference.com/players/O/OlivEd00.htm,False,
2020.0,23,BUF,RDT,91.0,16.0,16.0,0,0%,578,54%,9,2%,Ed Oliver,https://www.pro-football-reference.com/players/O/OlivEd00.htm,False,
2021.0,24,BUF,LDT/RDT,91.0,17.0,17.0,0,0%,623,58%,0,0%,Ed Oliver,https://www.pro-football-reference.com/players/O/OlivEd00.htm,False,
2022.0,25,BUF,LDT,91.0,13.0,13.0,0,0%,527,60%,4,1%,Ed Oliver,https://www.pro-football-reference.com/players/O/OlivEd00.htm,False,
2023.0,26,BUF,DT,91.0,16.0,16.0,0,0%,730,72%,5,1%,Ed Oliver,https://www.pro-football-reference.com/players/O/OlivEd00.htm,False,
2024.0,27,BUF,DT,91.0,2.0,2.0,0,0%,96,70%,0,0%,Ed Oliver,https://www.pro-football-reference.com/players/O/OlivEd00.htm,False,
2013.0,26,STL,RB,34.0,16.0,0.0,0,0%,0,0%,301,67%,Chase Reynolds,https://www.pro-football-reference.com/players/R/ReynCh00.htm,False,
2014.0,27,STL,RB,34.0,15.0,0.0,0,0%,0,0%,284,67%,Chase Reynolds,https://www.pro-football-reference.com/players/R/ReynCh00.htm,False,
2015.0,28,STL,RB,34.0,12.0,0.0,1,0%,0,0%,217,62%,Chase Reynolds,https://www.pro-football-reference.com/players/R/ReynCh00.htm,False,
2016.0,29,LAR,RB,34.0,16.0,0.0,0,0%,0,0%,398,88%,Chase Reynolds,https://www.pro-football-reference.com/players/R/ReynCh00.htm,False,
2012.0,26,KAN,K,6.0,16.0,0.0,0,0%,0,0%,111,25%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2013.0,27,KAN,K,6.0,16.0,0.0,0,0%,0,0%,173,36%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2014.0,28,TEN,K,8.0,16.0,0.0,0,0%,0,0%,113,24%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2015.0,29,TEN,K,4.0,16.0,0.0,0,0%,0,0%,113,25%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2016.0,30,TEN,K,4.0,16.0,0.0,0,0%,0,0%,149,32%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2017.0,31,TEN,K,4.0,16.0,0.0,0,0%,0,0%,155,33%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2018.0,32,TEN,K,4.0,16.0,0.0,0,0%,0,0%,133,32%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2019.0,33,TEN,K,4.0,6.0,0.0,0,0%,0,0%,48,28%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2020.0,34,TAM,K,3.0,16.0,0.0,0,0%,0,0%,89,19%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2021.0,35,TAM,K,3.0,17.0,0.0,0,0%,0,0%,89,19%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2022.0,36,TAM,K,3.0,17.0,0.0,0,0%,0,0%,63,14%,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,
2014.0,23,STL,RB,42.0,14.0,0.0,14,2%,0,0%,232,58%,Trey Watts,https://www.pro-football-reference.com/players/W/WattTr00.htm,False,
2015.0,24,STL,RB,42.0,1.0,0.0,0,0%,0,0%,9,35%,Trey Watts,https://www.pro-football-reference.com/players/W/WattTr00.htm,False,
2018.0,22,ATL,DB,20.0,14.0,2.0,0,0%,241,25%,143,37%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2019.0,23,ATL,LCB,26.0,16.0,16.0,0,0%,927,89%,64,15%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2020.0,24,ATL,RCB,26.0,16.0,12.0,0,0%,830,77%,116,26%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2021.0,25,ATL,DB,26.0,4.0,3.0,0,0%,161,59%,40,38%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2022.0,26,ATL,LCB/RCB,26.0,12.0,5.0,0,0%,349,45%,77,25%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2023.0,27,SFO,DB,26.0,17.0,6.0,0,0%,502,46%,169,39%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2024.0,28,NYJ,CB,23.0,3.0,0.0,0,0%,39,21%,41,56%,Isaiah Oliver,https://www.pro-football-reference.com/players/O/OlivIs00.htm,False,
2015.0,23,DET,T,70.0,1.0,0.0,0,0%,0,0%,4,14%,Corey Robinson,https://www.pro-football-reference.com/players/R/RobiCo00.htm,False,
2016.0,24,DET,T,70.0,14.0,3.0,164,18%,0,0%,58,16%,Corey Robinson,https://www.pro-football-reference.com/players/R/RobiCo00.htm,False,
2017.0,25,DET,T,70.0,8.0,5.0,324,67%,0,0%,37,16%,Corey Robinson,https://www.pro-football-reference.com/players/R/RobiCo00.htm,False,
