player_id,team_id,name,year,age,team,pos,no.,games_g,games_gs,punting_pnt,punting_yds,punting_y/p,punting_retyds,punting_net,punting_ny/p,punting_lng,punting_tb,punting_tb%,punting_in20,punting_in20%,punting_blck,av,playoff_stat,punting_netyds,punting_pnt20,awards
KochSa20,rav,Sam Koch,2014.0,32,BAL,P,,2.0,,5,250,50.0,45.0,205.0,41.0,53,1.0,20.0%,0.0,0.0%,0,,True,,,
KochSa20,rav,Sam Koch,2018.0,36,BAL,P,,1.0,0.0,6,268,44.7,46.0,222.0,37.0,59,0.0,0.0%,1.0,16.7%,0,,True,,,
KochSa20,rav,Sam Koch,2019.0,37,BAL,P,,1.0,0.0,1,44,44.0,0.0,44.0,44.0,44,0.0,0.0%,0.0,0.0%,0,,True,,,
KochSa20,rav,Sam Koch,2020.0,38,BAL,P,,2.0,0.0,6,264,44.0,16.0,248.0,41.3,55,0.0,0.0%,1.0,16.7%,0,,True,,,
ZastDa20,cle,Dave Zastudil,2006.0,28,CLE,P,15.0,16.0,0.0,81,3563,44.0,312.0,3111.0,38.4,61,7.0,8.6%,28.0,34.6%,0,2.0,False,,,
ZastDa20,cle,Dave Zastudil,2007.0,29,CLE,P,15.0,12.0,0.0,49,2046,41.8,272.0,1694.0,34.6,64,4.0,8.2%,14.0,28.6%,0,1.0,False,,,
ZastDa20,cle,Dave Zastudil,2008.0,30,CLE,P,15.0,16.0,0.0,75,3410,45.5,235.0,2955.0,39.4,65,11.0,14.7%,23.0,30.7%,0,3.0,False,,,
ZastDa20,cle,Dave Zastudil,2009.0,31,CLE,P,15.0,8.0,0.0,49,2188,44.7,170.0,1918.0,39.1,60,5.0,10.2%,25.0,51.0%,0,1.0,False,,,
GonzZa00,cle,Zane Gonzalez,2017.0,22,CLE,K,5.0,16.0,0.0,1,16,16.0,0.0,16.0,16.0,16,0.0,0.0%,0.0,0.0%,0,,False,,,
LeexAn20,cle,Andy Lee,2015.0,33,CLE,P,8.0,16.0,0.0,70,3270,46.7,381.0,2809.0,40.1,67,4.0,5.7%,25.0,35.7%,0,3.0,False,,,
LannSp00,cle,Spencer Lanning,2013.0,25,CLE,P,5.0,16.0,0.0,84,3679,43.8,357.0,3222.0,37.9,59,5.0,6.0%,28.0,33.3%,1,1.0,False,,,
LannSp00,cle,Spencer Lanning,2014.0,26,CLE,P,5.0,16.0,0.0,93,4119,44.3,295.0,3644.0,39.2,59,9.0,9.7%,25.0,26.9%,0,2.0,False,,,
cundibil01,cle,Billy Cundiff,2013.0,33,CLE,K,8.0,16.0,0.0,1,34,34.0,0.0,14.0,14.0,34,1.0,100.0%,0.0,0.0%,0,,False,,,
dawsophi01,cle,Phil Dawson,2002.0,27,CLE,K,4.0,16.0,0.0,2,36,18.0,0.0,36.0,18.0,20,0.0,0.0%,2.0,100.0%,0,,False,,,
dawsophi01,cle,Phil Dawson,2003.0,28,CLE,K,4.0,13.0,0.0,1,29,29.0,0.0,29.0,29.0,29,0.0,0.0%,1.0,100.0%,0,,False,,,
dawsophi01,cle,Phil Dawson,2005.0,30,CLE,K,4.0,16.0,0.0,2,53,26.5,0.0,53.0,26.5,31,0.0,0.0%,2.0,100.0%,0,,False,,,
dawsophi01,cle,Phil Dawson,2006.0,31,CLE,K,4.0,16.0,0.0,2,58,29.0,0.0,38.0,19.0,31,1.0,50.0%,1.0,50.0%,0,,False,,,
dawsophi01,cle,Phil Dawson,2008.0,33,CLE,K,4.0,16.0,0.0,1,33,33.0,0.0,33.0,33.0,33,0.0,0.0%,1.0,100.0%,0,,False,,,
