coach_name,coach_link,team_link,home_away,boxscore_id,date,coach_id,team_id,season
Pat Shurmur,/coaches/ShurPa0.htm,/teams/phi/2015.htm,away,201601030nyg,2016-01-03,ShurPa0,phi,2015
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2015.htm,home,201601030nyg,2016-01-03,CougTo0,nyg,2015
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2015.htm,away,201601030sfo,2016-01-03,FishJe0,ram,2015
Jim Tomsula,/coaches/TomsJi0.htm,/teams/sfo/2015.htm,home,201601030sfo,2016-01-03,TomsJi0,sfo,2015
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2015.htm,away,201601090cin,2016-01-09,TomlMi0,pit,2015
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2015.htm,home,201601090cin,2016-01-09,LewiMa0,cin,2015
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2015.htm,away,201601090htx,2016-01-09,ReidAn0,kan,2015
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2015.htm,home,201601090htx,2016-01-09,OBriBi0,htx,2015
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2015.htm,away,201601100min,2016-01-10,CarrPe0,sea,2015
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2015.htm,home,201601100min,2016-01-10,ZimmMi0,min,2015
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2015.htm,away,201601100was,2016-01-10,McCaMi0,gnb,2015
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2015.htm,home,201601100was,2016-01-10,GrudJa0,was,2015
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2015.htm,away,201601160crd,2016-01-16,McCaMi0,gnb,2015
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2015.htm,home,201601160crd,2016-01-16,AriaBr0,crd,2015
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2015.htm,away,201601160nwe,2016-01-16,ReidAn0,kan,2015
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2015.htm,home,201601160nwe,2016-01-16,BeliBi0,nwe,2015
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2015.htm,away,201601170car,2016-01-17,CarrPe0,sea,2015
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2015.htm,home,201601170car,2016-01-17,RiveRo0,car,2015
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2015.htm,away,201601170den,2016-01-17,TomlMi0,pit,2015
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2015.htm,home,201601170den,2016-01-17,KubiGa0,den,2015
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2015.htm,away,201601240car,2016-01-24,AriaBr0,crd,2015
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2015.htm,home,201601240car,2016-01-24,RiveRo0,car,2015
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2015.htm,away,201601240den,2016-01-24,BeliBi0,nwe,2015
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2015.htm,home,201601240den,2016-01-24,KubiGa0,den,2015
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2015.htm,away,201602070den,2016-02-07,RiveRo0,car,2015
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2015.htm,home,201602070den,2016-02-07,KubiGa0,den,2015
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2016.htm,away,201609080den,2016-09-08,RiveRo0,car,2016
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2016.htm,home,201609080den,2016-09-08,KubiGa0,den,2016
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2016.htm,away,201609110atl,2016-09-11,KoetDi0,tam,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,home,201609110atl,2016-09-11,QuinDa0,atl,2016
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2016.htm,away,201609110clt,2016-09-11,CaldJi0,det,2016
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2016.htm,home,201609110clt,2016-09-11,PagaCh0,clt,2016
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2016.htm,away,201609110crd,2016-09-11,BeliBi0,nwe,2016
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2016.htm,home,201609110crd,2016-09-11,AriaBr0,crd,2016
Ben McAdoo,/coaches/McAdBe0.htm,/teams/nyg/2016.htm,away,201609110dal,2016-09-11,McAdBe0,nyg,2016
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2016.htm,home,201609110dal,2016-09-11,GarrJa0,dal,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,away,201609110htx,2016-09-11,FoxxJo0,chi,2016
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2016.htm,home,201609110htx,2016-09-11,OBriBi0,htx,2016
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2016.htm,away,201609110jax,2016-09-11,McCaMi0,gnb,2016
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2016.htm,home,201609110jax,2016-09-11,BradGu0,jax,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,away,201609110kan,2016-09-11,McCoMi1,sdg,2016
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2016.htm,home,201609110kan,2016-09-11,ReidAn0,kan,2016
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2016.htm,away,201609110nor,2016-09-11,DelRJa0,rai,2016
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2016.htm,home,201609110nor,2016-09-11,PaytSe0,nor,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,away,201609110nyj,2016-09-11,LewiMa0,cin,2016
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2016.htm,home,201609110nyj,2016-09-11,BowlTo0,nyj,2016
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2016.htm,away,201609110oti,2016-09-11,ZimmMi0,min,2016
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2016.htm,home,201609110oti,2016-09-11,MulaMi0,oti,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,away,201609110phi,2016-09-11,JackHu0,cle,2016
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2016.htm,home,201609110phi,2016-09-11,PedeDo0,phi,2016
Rex Ryan,/coaches/RyanRe0.htm,/teams/buf/2016.htm,away,201609110rav,2016-09-11,RyanRe0,buf,2016
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2016.htm,home,201609110rav,2016-09-11,HarbJo0,rav,2016
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2016.htm,away,201609110sea,2016-09-11,GaseAd0,mia,2016
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2016.htm,home,201609110sea,2016-09-11,CarrPe0,sea,2016
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2016.htm,away,201609120sfo,2016-09-12,FishJe0,ram,2016
Chip Kelly,/coaches/KellCh0.htm,/teams/sfo/2016.htm,home,201609120sfo,2016-09-12,KellCh0,sfo,2016
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2016.htm,away,201609120was,2016-09-12,TomlMi0,pit,2016
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2016.htm,home,201609120was,2016-09-12,GrudJa0,was,2016
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2016.htm,away,201609150buf,2016-09-15,BowlTo0,nyj,2016
Rex Ryan,/coaches/RyanRe0.htm,/teams/buf/2016.htm,home,201609150buf,2016-09-15,RyanRe0,buf,2016
Chip Kelly,/coaches/KellCh0.htm,/teams/sfo/2016.htm,away,201609180car,2016-09-18,KellCh0,sfo,2016
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2016.htm,home,201609180car,2016-09-18,RiveRo0,car,2016
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2016.htm,away,201609180cle,2016-09-18,HarbJo0,rav,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,home,201609180cle,2016-09-18,JackHu0,cle,2016
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2016.htm,away,201609180crd,2016-09-18,KoetDi0,tam,2016
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2016.htm,home,201609180crd,2016-09-18,AriaBr0,crd,2016
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2016.htm,away,201609180den,2016-09-18,PagaCh0,clt,2016
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2016.htm,home,201609180den,2016-09-18,KubiGa0,den,2016
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2016.htm,away,201609180det,2016-09-18,MulaMi0,oti,2016
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2016.htm,home,201609180det,2016-09-18,CaldJi0,det,2016
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2016.htm,away,201609180htx,2016-09-18,ReidAn0,kan,2016
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2016.htm,home,201609180htx,2016-09-18,OBriBi0,htx,2016
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2016.htm,away,201609180min,2016-09-18,McCaMi0,gnb,2016
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2016.htm,home,201609180min,2016-09-18,ZimmMi0,min,2016
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2016.htm,away,201609180nwe,2016-09-18,GaseAd0,mia,2016
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2016.htm,home,201609180nwe,2016-09-18,BeliBi0,nwe,2016
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2016.htm,away,201609180nyg,2016-09-18,PaytSe0,nor,2016
Ben McAdoo,/coaches/McAdBe0.htm,/teams/nyg/2016.htm,home,201609180nyg,2016-09-18,McAdBe0,nyg,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,away,201609180pit,2016-09-18,LewiMa0,cin,2016
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2016.htm,home,201609180pit,2016-09-18,TomlMi0,pit,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,away,201609180rai,2016-09-18,QuinDa0,atl,2016
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2016.htm,home,201609180rai,2016-09-18,DelRJa0,rai,2016
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2016.htm,away,201609180ram,2016-09-18,CarrPe0,sea,2016
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2016.htm,home,201609180ram,2016-09-18,FishJe0,ram,2016
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2016.htm,away,201609180sdg,2016-09-18,BradGu0,jax,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,home,201609180sdg,2016-09-18,McCoMi1,sdg,2016
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2016.htm,away,201609180was,2016-09-18,GarrJa0,dal,2016
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2016.htm,home,201609180was,2016-09-18,GrudJa0,was,2016
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2016.htm,away,201609190chi,2016-09-19,PedeDo0,phi,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,home,201609190chi,2016-09-19,FoxxJo0,chi,2016
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2016.htm,away,201609220nwe,2016-09-22,OBriBi0,htx,2016
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2016.htm,home,201609220nwe,2016-09-22,BeliBi0,nwe,2016
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2016.htm,away,201609250buf,2016-09-25,AriaBr0,crd,2016
Rex Ryan,/coaches/RyanRe0.htm,/teams/buf/2016.htm,home,201609250buf,2016-09-25,RyanRe0,buf,2016
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2016.htm,away,201609250car,2016-09-25,ZimmMi0,min,2016
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2016.htm,home,201609250car,2016-09-25,RiveRo0,car,2016
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2016.htm,away,201609250cin,2016-09-25,KubiGa0,den,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,home,201609250cin,2016-09-25,LewiMa0,cin,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,away,201609250clt,2016-09-25,McCoMi1,sdg,2016
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2016.htm,home,201609250clt,2016-09-25,PagaCh0,clt,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,away,201609250dal,2016-09-25,FoxxJo0,chi,2016
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2016.htm,home,201609250dal,2016-09-25,GarrJa0,dal,2016
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2016.htm,away,201609250gnb,2016-09-25,CaldJi0,det,2016
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2016.htm,home,201609250gnb,2016-09-25,McCaMi0,gnb,2016
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2016.htm,away,201609250jax,2016-09-25,HarbJo0,rav,2016
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2016.htm,home,201609250jax,2016-09-25,BradGu0,jax,2016
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2016.htm,away,201609250kan,2016-09-25,BowlTo0,nyj,2016
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2016.htm,home,201609250kan,2016-09-25,ReidAn0,kan,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,away,201609250mia,2016-09-25,JackHu0,cle,2016
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2016.htm,home,201609250mia,2016-09-25,GaseAd0,mia,2016
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2016.htm,away,201609250nyg,2016-09-25,GrudJa0,was,2016
Ben McAdoo,/coaches/McAdBe0.htm,/teams/nyg/2016.htm,home,201609250nyg,2016-09-25,McAdBe0,nyg,2016
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2016.htm,away,201609250oti,2016-09-25,DelRJa0,rai,2016
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2016.htm,home,201609250oti,2016-09-25,MulaMi0,oti,2016
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2016.htm,away,201609250phi,2016-09-25,TomlMi0,pit,2016
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2016.htm,home,201609250phi,2016-09-25,PedeDo0,phi,2016
Chip Kelly,/coaches/KellCh0.htm,/teams/sfo/2016.htm,away,201609250sea,2016-09-25,KellCh0,sfo,2016
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2016.htm,home,201609250sea,2016-09-25,CarrPe0,sea,2016
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2016.htm,away,201609250tam,2016-09-25,FishJe0,ram,2016
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2016.htm,home,201609250tam,2016-09-25,KoetDi0,tam,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,away,201609260nor,2016-09-26,QuinDa0,atl,2016
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2016.htm,home,201609260nor,2016-09-26,PaytSe0,nor,2016
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2016.htm,away,201609290cin,2016-09-29,GaseAd0,mia,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,home,201609290cin,2016-09-29,LewiMa0,cin,2016
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2016.htm,away,201610020atl,2016-10-02,RiveRo0,car,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,home,201610020atl,2016-10-02,QuinDa0,atl,2016
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2016.htm,away,201610020chi,2016-10-02,CaldJi0,det,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,home,201610020chi,2016-10-02,FoxxJo0,chi,2016
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2016.htm,away,201610020crd,2016-10-02,FishJe0,ram,2016
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2016.htm,home,201610020crd,2016-10-02,AriaBr0,crd,2016
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2016.htm,away,201610020htx,2016-10-02,MulaMi0,oti,2016
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2016.htm,home,201610020htx,2016-10-02,OBriBi0,htx,2016
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2016.htm,away,201610020jax,2016-10-02,PagaCh0,clt,2016
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2016.htm,home,201610020jax,2016-10-02,BradGu0,jax,2016
Rex Ryan,/coaches/RyanRe0.htm,/teams/buf/2016.htm,away,201610020nwe,2016-10-02,RyanRe0,buf,2016
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2016.htm,home,201610020nwe,2016-10-02,BeliBi0,nwe,2016
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2016.htm,away,201610020nyj,2016-10-02,CarrPe0,sea,2016
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2016.htm,home,201610020nyj,2016-10-02,BowlTo0,nyj,2016
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2016.htm,away,201610020pit,2016-10-02,ReidAn0,kan,2016
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2016.htm,home,201610020pit,2016-10-02,TomlMi0,pit,2016
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2016.htm,away,201610020rav,2016-10-02,DelRJa0,rai,2016
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2016.htm,home,201610020rav,2016-10-02,HarbJo0,rav,2016
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2016.htm,away,201610020sdg,2016-10-02,PaytSe0,nor,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,home,201610020sdg,2016-10-02,McCoMi1,sdg,2016
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2016.htm,away,201610020sfo,2016-10-02,GarrJa0,dal,2016
Chip Kelly,/coaches/KellCh0.htm,/teams/sfo/2016.htm,home,201610020sfo,2016-10-02,KellCh0,sfo,2016
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2016.htm,away,201610020tam,2016-10-02,KubiGa0,den,2016
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2016.htm,home,201610020tam,2016-10-02,KoetDi0,tam,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,away,201610020was,2016-10-02,JackHu0,cle,2016
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2016.htm,home,201610020was,2016-10-02,GrudJa0,was,2016
Ben McAdoo,/coaches/McAdBe0.htm,/teams/nyg/2016.htm,away,201610030min,2016-10-03,McAdBe0,nyg,2016
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2016.htm,home,201610030min,2016-10-03,ZimmMi0,min,2016
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2016.htm,away,201610060sfo,2016-10-06,AriaBr0,crd,2016
Chip Kelly,/coaches/KellCh0.htm,/teams/sfo/2016.htm,home,201610060sfo,2016-10-06,KellCh0,sfo,2016
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2016.htm,away,201610090cle,2016-10-09,BeliBi0,nwe,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,home,201610090cle,2016-10-09,JackHu0,cle,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,away,201610090clt,2016-10-09,FoxxJo0,chi,2016
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2016.htm,home,201610090clt,2016-10-09,PagaCh0,clt,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,away,201610090dal,2016-10-09,LewiMa0,cin,2016
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2016.htm,home,201610090dal,2016-10-09,GarrJa0,dal,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,away,201610090den,2016-10-09,QuinDa0,atl,2016
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2016.htm,home,201610090den,2016-10-09,KubiGa0,den,2016
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2016.htm,away,201610090det,2016-10-09,PedeDo0,phi,2016
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2016.htm,home,201610090det,2016-10-09,CaldJi0,det,2016
Ben McAdoo,/coaches/McAdBe0.htm,/teams/nyg/2016.htm,away,201610090gnb,2016-10-09,McAdBe0,nyg,2016
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2016.htm,home,201610090gnb,2016-10-09,McCaMi0,gnb,2016
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2016.htm,away,201610090mia,2016-10-09,MulaMi0,oti,2016
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2016.htm,home,201610090mia,2016-10-09,GaseAd0,mia,2016
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2016.htm,away,201610090min,2016-10-09,OBriBi0,htx,2016
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2016.htm,home,201610090min,2016-10-09,ZimmMi0,min,2016
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2016.htm,away,201610090pit,2016-10-09,BowlTo0,nyj,2016
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2016.htm,home,201610090pit,2016-10-09,TomlMi0,pit,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,away,201610090rai,2016-10-09,McCoMi1,sdg,2016
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2016.htm,home,201610090rai,2016-10-09,DelRJa0,rai,2016
Rex Ryan,/coaches/RyanRe0.htm,/teams/buf/2016.htm,away,201610090ram,2016-10-09,RyanRe0,buf,2016
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2016.htm,home,201610090ram,2016-10-09,FishJe0,ram,2016
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2016.htm,away,201610090rav,2016-10-09,GrudJa0,was,2016
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2016.htm,home,201610090rav,2016-10-09,HarbJo0,rav,2016
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2016.htm,away,201610100car,2016-10-10,KoetDi0,tam,2016
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2016.htm,home,201610100car,2016-10-10,RiveRo0,car,2016
Gary Kubiak,/coaches/KubiGa0.htm,/teams/den/2016.htm,away,201610130sdg,2016-10-13,KubiGa0,den,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,home,201610130sdg,2016-10-13,McCoMi1,sdg,2016
Chip Kelly,/coaches/KellCh0.htm,/teams/sfo/2016.htm,away,201610160buf,2016-10-16,KellCh0,sfo,2016
Rex Ryan,/coaches/RyanRe0.htm,/teams/buf/2016.htm,home,201610160buf,2016-10-16,RyanRe0,buf,2016
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2016.htm,away,201610160chi,2016-10-16,BradGu0,jax,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,home,201610160chi,2016-10-16,FoxxJo0,chi,2016
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2016.htm,away,201610160det,2016-10-16,FishJe0,ram,2016
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2016.htm,home,201610160det,2016-10-16,CaldJi0,det,2016
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2016.htm,away,201610160gnb,2016-10-16,GarrJa0,dal,2016
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2016.htm,home,201610160gnb,2016-10-16,McCaMi0,gnb,2016
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2016.htm,away,201610160htx,2016-10-16,PagaCh0,clt,2016
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2016.htm,home,201610160htx,2016-10-16,OBriBi0,htx,2016
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2016.htm,away,201610160mia,2016-10-16,TomlMi0,pit,2016
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2016.htm,home,201610160mia,2016-10-16,GaseAd0,mia,2016
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2016.htm,away,201610160nor,2016-10-16,RiveRo0,car,2016
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2016.htm,home,201610160nor,2016-10-16,PaytSe0,nor,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,away,201610160nwe,2016-10-16,LewiMa0,cin,2016
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2016.htm,home,201610160nwe,2016-10-16,BeliBi0,nwe,2016
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2016.htm,away,201610160nyg,2016-10-16,HarbJo0,rav,2016
Ben McAdoo,/coaches/McAdBe0.htm,/teams/nyg/2016.htm,home,201610160nyg,2016-10-16,McAdBe0,nyg,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,away,201610160oti,2016-10-16,JackHu0,cle,2016
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2016.htm,home,201610160oti,2016-10-16,MulaMi0,oti,2016
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2016.htm,away,201610160rai,2016-10-16,ReidAn0,kan,2016
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2016.htm,home,201610160rai,2016-10-16,DelRJa0,rai,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,away,201610160sea,2016-10-16,QuinDa0,atl,2016
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2016.htm,home,201610160sea,2016-10-16,CarrPe0,sea,2016
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2016.htm,away,201610160was,2016-10-16,PedeDo0,phi,2016
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2016.htm,home,201610160was,2016-10-16,GrudJa0,was,2016
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2016.htm,away,201610170crd,2016-10-17,BowlTo0,nyj,2016
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2016.htm,home,201610170crd,2016-10-17,AriaBr0,crd,2016
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2016.htm,away,201610200gnb,2016-10-20,FoxxJo0,chi,2016
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2016.htm,home,201610200gnb,2016-10-20,McCaMi0,gnb,2016
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2016.htm,away,201610230atl,2016-10-23,McCoMi1,sdg,2016
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2016.htm,home,201610230atl,2016-10-23,QuinDa0,atl,2016
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2016.htm,away,201610230cin,2016-10-23,JackHu0,cle,2016
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2016.htm,home,201610230cin,2016-10-23,LewiMa0,cin,2016
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2016.htm,away,201610230crd,2016-10-23,CarrPe0,sea,2016
