coach_name,coach_id,team_id,season,boxscore_id,event_date,week,home_team_id,opp_team_id,rating
Mike McCoy,McCoMi1,sdg,2015,201510040sdg,2015-10-04,4,sdg,cle,81.22194885654875
Bill O'Brien,OBriBi0,htx,2015,201510040atl,2015-10-04,4,htx,atl,75.09502902476775
Chuck Pagano,PagaCh0,clt,2015,201510040clt,2015-10-04,4,clt,jax,89.46321874999998
Sean Payton,PaytSe0,nor,2015,201510040nor,2015-10-04,4,nor,dal,129.82760438699574
Mike Pettine,PettMi0,cle,2015,201510040sdg,2015-10-04,4,cle,sdg,15.581240601503744
Joe Philbin,PhilJo0,mia,2015,201510040mia,2015-10-04,4,mia,nyj,43.50507389162566
Dan Quinn,QuinDa0,atl,2015,201510040atl,2015-10-04,4,atl,htx,108.71666666666658
Andy Reid,ReidAn0,kan,2015,201510040cin,2015-10-04,4,kan,cin,47.80086859903386
Ron Rivera,RiveRo0,car,2015,201510040tam,2015-10-04,4,car,tam,90.724410331384
Rex Ryan,RyanRe0,buf,2015,201510040buf,2015-10-04,4,buf,nyg,51.3493818181818
Lovie Smith,SmitLo0,tam,2015,201510040tam,2015-10-04,4,tam,car,-15.064835526315775
Mike Tomlin,TomlMi0,pit,2015,201510010pit,2015-10-01,4,pit,rav,102.09583703703701
Jim Tomsula,TomsJi0,sfo,2015,201510040sfo,2015-10-04,4,sfo,gnb,-11.53500000000001
Mike Zimmer,ZimmMi0,min,2015,201510040den,2015-10-04,4,min,den,30.197408906882586
Bruce Arians,AriaBr0,crd,2015,201510110det,2015-10-11,5,crd,det,64.51715284249765
Bill Belichick,BeliBi0,nwe,2015,201510110dal,2015-10-11,5,nwe,dal,96.70325454545454
Gus Bradley,BradGu0,jax,2015,201510110tam,2015-10-11,5,jax,tam,-21.852478433402297
Jim Caldwell,CaldJi0,det,2015,201510110det,2015-10-11,5,det,crd,83.68294747899158
Pete Carroll,CarrPe0,sea,2015,201510110cin,2015-10-11,5,sea,cin,149.53465964590964
Tom Coughlin,CougTo0,nyg,2015,201510110nyg,2015-10-11,5,nyg,sfo,43.80124085684432
Jack Del Rio,DelRJa0,rai,2015,201510110rai,2015-10-11,5,rai,den,10.019166666666678
Jeff Fisher,FishJe0,ram,2015,201510110gnb,2015-10-11,5,ram,gnb,22.169325396825336
John Fox,FoxxJo0,chi,2015,201510110kan,2015-10-11,5,chi,kan,159.30321428571426
Jason Garrett,GarrJa0,dal,2015,201510110dal,2015-10-11,5,dal,nwe,47.68175164473687
Jay Gruden,GrudJa0,was,2015,201510110atl,2015-10-11,5,was,atl,82.27841269841275
John Harbaugh,HarbJo0,rav,2015,201510110rav,2015-10-11,5,rav,cle,68.29974591651536
Chip Kelly,KellCh0,phi,2015,201510110phi,2015-10-11,5,phi,nor,76.68331834877479
Gary Kubiak,KubiGa0,den,2015,201510110rai,2015-10-11,5,den,rai,122.04664419934645
Marvin Lewis,LewiMa0,cin,2015,201510110cin,2015-10-11,5,cin,sea,96.67531051497268
Mike McCarthy,McCaMi0,gnb,2015,201510110gnb,2015-10-11,5,gnb,ram,103.10361802413277
Mike McCoy,McCoMi1,sdg,2015,201510120sdg,2015-10-12,5,sdg,pit,81.08489317738791
Bill O'Brien,OBriBi0,htx,2015,201510080htx,2015-10-08,5,htx,clt,75.95691176470582
Chuck Pagano,PagaCh0,clt,2015,201510080htx,2015-10-08,5,clt,htx,86.49871914339099
Sean Payton,PaytSe0,nor,2015,201510110phi,2015-10-11,5,nor,phi,131.12603966437837
Mike Pettine,PettMi0,cle,2015,201510110rav,2015-10-11,5,cle,rav,17.707833333333284
Dan Quinn,QuinDa0,atl,2015,201510110atl,2015-10-11,5,atl,was,92.57
Andy Reid,ReidAn0,kan,2015,201510110kan,2015-10-11,5,kan,chi,48.44582567567564
Rex Ryan,RyanRe0,buf,2015,201510110oti,2015-10-11,5,buf,oti,51.69836399108135
Lovie Smith,SmitLo0,tam,2015,201510110tam,2015-10-11,5,tam,jax,-3.0226323529411516
Mike Tomlin,TomlMi0,pit,2015,201510120sdg,2015-10-12,5,pit,sdg,98.56405135905133
Jim Tomsula,TomsJi0,sfo,2015,201510110nyg,2015-10-11,5,sfo,nyg,-38.81124999999999
Ken Whisenhunt,WhisKe0,oti,2015,201510110oti,2015-10-11,5,oti,buf,8.207832658569494
Bruce Arians,AriaBr0,crd,2015,201510180pit,2015-10-18,6,crd,pit,62.6560438596491
Bill Belichick,BeliBi0,nwe,2015,201510180clt,2015-10-18,6,nwe,clt,97.82068020086086
Todd Bowles,BowlTo0,nyj,2015,201510180nyj,2015-10-18,6,nyj,was,155.75
Gus Bradley,BradGu0,jax,2015,201510180jax,2015-10-18,6,jax,htx,-21.253235341788624
Jim Caldwell,CaldJi0,det,2015,201510180det,2015-10-18,6,det,chi,86.36526010101005
Dan Campbell,CampDa1,mia,2015,201510180oti,2015-10-18,6,mia,oti,50.0
Pete Carroll,CarrPe0,sea,2015,201510180sea,2015-10-18,6,sea,car,146.93879484135294
Tom Coughlin,CougTo0,nyg,2015,201510190phi,2015-10-19,6,nyg,phi,48.62189148073022
John Fox,FoxxJo0,chi,2015,201510180det,2015-10-18,6,chi,det,158.16808437462456
Jay Gruden,GrudJa0,was,2015,201510180nyj,2015-10-18,6,was,nyj,74.08552631578942
John Harbaugh,HarbJo0,rav,2015,201510180sfo,2015-10-18,6,rav,sfo,64.87076480990275
Chip Kelly,KellCh0,phi,2015,201510190phi,2015-10-19,6,phi,nyg,80.75298370927305
Gary Kubiak,KubiGa0,den,2015,201510180cle,2015-10-18,6,den,cle,119.64283986928102
Marvin Lewis,LewiMa0,cin,2015,201510180buf,2015-10-18,6,cin,buf,96.74552564102572
Mike McCarthy,McCaMi0,gnb,2015,201510180gnb,2015-10-18,6,gnb,sdg,102.22453571428572
Mike McCoy,McCoMi1,sdg,2015,201510180gnb,2015-10-18,6,sdg,gnb,82.19587912087911
Bill O'Brien,OBriBi0,htx,2015,201510180jax,2015-10-18,6,htx,jax,81.13138188608767
Chuck Pagano,PagaCh0,clt,2015,201510180clt,2015-10-18,6,clt,nwe,83.28974165619331
Sean Payton,PaytSe0,nor,2015,201510150nor,2015-10-15,6,nor,atl,125.44033653846151
Mike Pettine,PettMi0,cle,2015,201510180cle,2015-10-18,6,cle,den,26.510809523809566
Dan Quinn,QuinDa0,atl,2015,201510150nor,2015-10-15,6,atl,nor,120.08249999999995
Andy Reid,ReidAn0,kan,2015,201510180min,2015-10-18,6,kan,min,47.769903846153895
Ron Rivera,RiveRo0,car,2015,201510180sea,2015-10-18,6,car,sea,86.07844691598727
Rex Ryan,RyanRe0,buf,2015,201510180buf,2015-10-18,6,buf,cin,50.18911286286279
Mike Tomlin,TomlMi0,pit,2015,201510180pit,2015-10-18,6,pit,crd,96.23641708437766
Jim Tomsula,TomsJi0,sfo,2015,201510180sfo,2015-10-18,6,sfo,rav,-47.38624999999995
Ken Whisenhunt,WhisKe0,oti,2015,201510180oti,2015-10-18,6,oti,mia,14.572812499999984
Mike Zimmer,ZimmMi0,min,2015,201510180min,2015-10-18,6,min,kan,31.05821428571425
Bruce Arians,AriaBr0,crd,2015,201510260crd,2015-10-26,7,crd,rav,66.62712820512819
Bill Belichick,BeliBi0,nwe,2015,201510250nwe,2015-10-25,7,nwe,nyj,97.41813348416291
Todd Bowles,BowlTo0,nyj,2015,201510250nwe,2015-10-25,7,nyj,nwe,191.38500000000008
Gus Bradley,BradGu0,jax,2015,201510250jax,2015-10-25,7,jax,buf,-18.864311975591093
Jim Caldwell,CaldJi0,det,2015,201510250det,2015-10-25,7,det,min,90.18505448403619
Dan Campbell,CampDa1,mia,2015,201510250mia,2015-10-25,7,mia,htx,233.38
Pete Carroll,CarrPe0,sea,2015,201510220sfo,2015-10-22,7,sea,sfo,143.7985601630338
Tom Coughlin,CougTo0,nyg,2015,201510250nyg,2015-10-25,7,nyg,dal,43.82888847117791
Jack Del Rio,DelRJa0,rai,2015,201510250sdg,2015-10-25,7,rai,sdg,18.95025000000004
Jeff Fisher,FishJe0,ram,2015,201510250ram,2015-10-25,7,ram,cle,23.37258379068723
Jason Garrett,GarrJa0,dal,2015,201510250nyg,2015-10-25,7,dal,nyg,44.80326121794868
Jay Gruden,GrudJa0,was,2015,201510250was,2015-10-25,7,was,tam,61.63061363636359
John Harbaugh,HarbJo0,rav,2015,201510260crd,2015-10-26,7,rav,crd,65.63697701149431
Chip Kelly,KellCh0,phi,2015,201510250car,2015-10-25,7,phi,car,85.70259270747172
Mike McCoy,McCoMi1,sdg,2015,201510250sdg,2015-10-25,7,sdg,rai,86.29250661375667
Bill O'Brien,OBriBi0,htx,2015,201510250mia,2015-10-25,7,htx,mia,80.53335858585855
Chuck Pagano,PagaCh0,clt,2015,201510250clt,2015-10-25,7,clt,nor,82.58335995763645
Sean Payton,PaytSe0,nor,2015,201510250clt,2015-10-25,7,nor,clt,123.61629999999994
Mike Pettine,PettMi0,cle,2015,201510250ram,2015-10-25,7,cle,ram,21.81635732323233
Dan Quinn,QuinDa0,atl,2015,201510250oti,2015-10-25,7,atl,oti,114.06499999999996
Andy Reid,ReidAn0,kan,2015,201510250kan,2015-10-25,7,kan,pit,48.29407008547001
Ron Rivera,RiveRo0,car,2015,201510250car,2015-10-25,7,car,phi,86.99952308120135
Rex Ryan,RyanRe0,buf,2015,201510250jax,2015-10-25,7,buf,jax,50.66599937343359
Lovie Smith,SmitLo0,tam,2015,201510250was,2015-10-25,7,tam,was,1.9675357142856456
Mike Tomlin,TomlMi0,pit,2015,201510250kan,2015-10-25,7,pit,kan,91.65923992673994
Jim Tomsula,TomsJi0,sfo,2015,201510220sfo,2015-10-22,7,sfo,sea,-33.06000000000002
Ken Whisenhunt,WhisKe0,oti,2015,201510250oti,2015-10-25,7,oti,atl,9.289977591036426
Mike Zimmer,ZimmMi0,min,2015,201510250det,2015-10-25,7,min,det,32.77514285714295
Bruce Arians,AriaBr0,crd,2015,201511010cle,2015-11-01,8,crd,cle,70.26944086021513
Bill Belichick,BeliBi0,nwe,2015,201510290nwe,2015-10-29,8,nwe,mia,96.33425709174546
Todd Bowles,BowlTo0,nyj,2015,201511010rai,2015-11-01,8,nyj,rai,172.84083333333336
Jim Caldwell,CaldJi0,det,2015,201511010kan,2015-11-01,8,det,kan,82.27381977671456
Dan Campbell,CampDa1,mia,2015,201510290nwe,2015-10-29,8,mia,nwe,250.295
Pete Carroll,CarrPe0,sea,2015,201511010dal,2015-11-01,8,sea,dal,148.0701973684211
Tom Coughlin,CougTo0,nyg,2015,201511010nor,2015-11-01,8,nyg,nor,39.993107290558875
Jack Del Rio,DelRJa0,rai,2015,201511010rai,2015-11-01,8,rai,nyj,27.003333333333373
Jeff Fisher,FishJe0,ram,2015,201511010ram,2015-11-01,8,ram,sfo,23.430555764411054
John Fox,FoxxJo0,chi,2015,201511010chi,2015-11-01,8,chi,min,153.52289244663388
Jason Garrett,GarrJa0,dal,2015,201511010dal,2015-11-01,8,dal,sea,49.5802389705882
John Harbaugh,HarbJo0,rav,2015,201511010rav,2015-11-01,8,rav,sdg,62.03532529368678
Gary Kubiak,KubiGa0,den,2015,201511010den,2015-11-01,8,den,gnb,124.76863104731518
Marvin Lewis,LewiMa0,cin,2015,201511010pit,2015-11-01,8,cin,pit,95.9647696078432
Mike McCarthy,McCaMi0,gnb,2015,201511010den,2015-11-01,8,gnb,den,96.98402032520323
Mike McCoy,McCoMi1,sdg,2015,201511010rav,2015-11-01,8,sdg,rav,85.90655487804875
Bill O'Brien,OBriBi0,htx,2015,201511010htx,2015-11-01,8,htx,oti,71.48442791762012
Chuck Pagano,PagaCh0,clt,2015,201511020car,2015-11-02,8,clt,car,80.41488068181823
Sean Payton,PaytSe0,nor,2015,201511010nor,2015-11-01,8,nor,nyg,124.3761992847092
Mike Pettine,PettMi0,cle,2015,201511010cle,2015-11-01,8,cle,crd,25.588567774936116
Dan Quinn,QuinDa0,atl,2015,201511010atl,2015-11-01,8,atl,tam,125.6867857142857
Andy Reid,ReidAn0,kan,2015,201511010kan,2015-11-01,8,kan,det,49.89610000000003
Ron Rivera,RiveRo0,car,2015,201511020car,2015-11-02,8,car,clt,87.91100431910563
Lovie Smith,SmitLo0,tam,2015,201511010atl,2015-11-01,8,tam,atl,10.44896901344265
Mike Tomlin,TomlMi0,pit,2015,201511010pit,2015-11-01,8,pit,cin,89.76466748768473
Jim Tomsula,TomsJi0,sfo,2015,201511010ram,2015-11-01,8,sfo,ram,-57.68424999999998
Ken Whisenhunt,WhisKe0,oti,2015,201511010htx,2015-11-01,8,oti,htx,6.011827651515141
Mike Zimmer,ZimmMi0,min,2015,201511010chi,2015-11-01,8,min,chi,41.84504356060607
Bill Belichick,BeliBi0,nwe,2015,201511080nwe,2015-11-08,9,nwe,was,100.18501554001548
Todd Bowles,BowlTo0,nyj,2015,201511080nyj,2015-11-08,9,nyj,jax,143.88071428571428
Gus Bradley,BradGu0,jax,2015,201511080nyj,2015-11-08,9,jax,nyj,-18.678556658395337
Dan Campbell,CampDa1,mia,2015,201511080buf,2015-11-08,9,mia,buf,122.43749999999997
Tom Coughlin,CougTo0,nyg,2015,201511080tam,2015-11-08,9,nyg,tam,35.76862847222222
Jack Del Rio,DelRJa0,rai,2015,201511080pit,2015-11-08,9,rai,pit,46.46899999999993
Jeff Fisher,FishJe0,ram,2015,201511080min,2015-11-08,9,ram,min,30.21988461538463
John Fox,FoxxJo0,chi,2015,201511090sdg,2015-11-09,9,chi,sdg,150.8796356589147
Jason Garrett,GarrJa0,dal,2015,201511080dal,2015-11-08,9,dal,phi,47.40297432720319
Jay Gruden,GrudJa0,was,2015,201511080nwe,2015-11-08,9,was,nwe,56.61007185482888
Chip Kelly,KellCh0,phi,2015,201511080dal,2015-11-08,9,phi,dal,83.99674831081084
Gary Kubiak,KubiGa0,den,2015,201511080clt,2015-11-08,9,den,clt,141.056028708134
Marvin Lewis,LewiMa0,cin,2015,201511050cin,2015-11-05,9,cin,cle,93.90893391030686
Mike McCarthy,McCaMi0,gnb,2015,201511080car,2015-11-08,9,gnb,car,87.0799588159588
Mike McCoy,McCoMi1,sdg,2015,201511090sdg,2015-11-09,9,sdg,chi,85.50089285714287
Mike Mularkey,MulaMi0,oti,2015,201511080nor,2015-11-08,9,oti,nor,50.0
Chuck Pagano,PagaCh0,clt,2015,201511080clt,2015-11-08,9,clt,den,79.78098484848485
Sean Payton,PaytSe0,nor,2015,201511080nor,2015-11-08,9,nor,oti,127.79492784992792
Mike Pettine,PettMi0,cle,2015,201511050cin,2015-11-05,9,cle,cin,16.702861111111105
Dan Quinn,QuinDa0,atl,2015,201511080sfo,2015-11-08,9,atl,sfo,144.36775
Ron Rivera,RiveRo0,car,2015,201511080car,2015-11-08,9,car,gnb,88.05215472699345
Rex Ryan,RyanRe0,buf,2015,201511080buf,2015-11-08,9,buf,mia,53.209860123784274
Lovie Smith,SmitLo0,tam,2015,201511080tam,2015-11-08,9,tam,nyg,4.14171532091099
Mike Tomlin,TomlMi0,pit,2015,201511080pit,2015-11-08,9,pit,rai,90.59302817493688
Jim Tomsula,TomsJi0,sfo,2015,201511080sfo,2015-11-08,9,sfo,atl,-69.8845833333333
Mike Zimmer,ZimmMi0,min,2015,201511080min,2015-11-08,9,min,ram,43.90017732310319
Bruce Arians,AriaBr0,crd,2015,201511150sea,2015-11-15,10,crd,sea,76.46244652340683
Bill Belichick,BeliBi0,nwe,2015,201511150nyg,2015-11-15,10,nwe,nyg,104.2058258258258
Todd Bowles,BowlTo0,nyj,2015,201511120nyj,2015-11-12,10,nyj,buf,116.48065476190476
Gus Bradley,BradGu0,jax,2015,201511150rav,2015-11-15,10,jax,rav,-12.988281250000028
Jim Caldwell,CaldJi0,det,2015,201511150gnb,2015-11-15,10,det,gnb,77.51561363636361
Dan Campbell,CampDa1,mia,2015,201511150phi,2015-11-15,10,mia,phi,99.5575
Pete Carroll,CarrPe0,sea,2015,201511150sea,2015-11-15,10,sea,crd,148.53854631894583
Tom Coughlin,CougTo0,nyg,2015,201511150nyg,2015-11-15,10,nyg,nwe,35.57124158526592
Jack Del Rio,DelRJa0,rai,2015,201511150rai,2015-11-15,10,rai,min,28.908333333333307
Jeff Fisher,FishJe0,ram,2015,201511150ram,2015-11-15,10,ram,chi,31.78471774193547
John Fox,FoxxJo0,chi,2015,201511150ram,2015-11-15,10,chi,ram,151.53607038123164
Jason Garrett,GarrJa0,dal,2015,201511150tam,2015-11-15,10,dal,tam,46.674675324675306
Jay Gruden,GrudJa0,was,2015,201511150was,2015-11-15,10,was,nor,46.79592171717168
John Harbaugh,HarbJo0,rav,2015,201511150rav,2015-11-15,10,rav,jax,62.09804306372159
Chip Kelly,KellCh0,phi,2015,201511150phi,2015-11-15,10,phi,mia,84.9642783215661
Gary Kubiak,KubiGa0,den,2015,201511150den,2015-11-15,10,den,kan,134.36630627705637
Marvin Lewis,LewiMa0,cin,2015,201511160cin,2015-11-16,10,cin,htx,97.6056528417818
Mike McCarthy,McCaMi0,gnb,2015,201511150gnb,2015-11-15,10,gnb,det,85.86217187647111
Mike Mularkey,MulaMi0,oti,2015,201511150oti,2015-11-15,10,oti,car,140.015
Bill O'Brien,OBriBi0,htx,2015,201511160cin,2015-11-16,10,htx,cin,74.35901754385965
Sean Payton,PaytSe0,nor,2015,201511150was,2015-11-15,10,nor,was,124.77209131326944
Mike Pettine,PettMi0,cle,2015,201511150pit,2015-11-15,10,cle,pit,11.299611111111147
Andy Reid,ReidAn0,kan,2015,201511150den,2015-11-15,10,kan,den,52.784441042893185
Ron Rivera,RiveRo0,car,2015,201511150oti,2015-11-15,10,car,oti,88.34310405266751
Rex Ryan,RyanRe0,buf,2015,201511120nyj,2015-11-12,10,buf,nyj,54.39872679045092
Lovie Smith,SmitLo0,tam,2015,201511150tam,2015-11-15,10,tam,dal,8.36187229437224
Mike Tomlin,TomlMi0,pit,2015,201511150pit,2015-11-15,10,pit,cle,93.95115898617512
Mike Zimmer,ZimmMi0,min,2015,201511150rai,2015-11-15,10,min,rai,43.97780555555558
Bruce Arians,AriaBr0,crd,2015,201511220crd,2015-11-22,11,crd,cin,79.16023538961042
Bill Belichick,BeliBi0,nwe,2015,201511230nwe,2015-11-23,11,nwe,buf,103.11907567832625
Todd Bowles,BowlTo0,nyj,2015,201511220htx,2015-11-22,11,nyj,htx,114.50361111111108
Gus Bradley,BradGu0,jax,2015,201511190jax,2015-11-19,11,jax,oti,-14.37807745750186
Jim Caldwell,CaldJi0,det,2015,201511220det,2015-11-22,11,det,rai,73.84049367299367
Dan Campbell,CampDa1,mia,2015,201511220mia,2015-11-22,11,mia,dal,63.17750000000001
Pete Carroll,CarrPe0,sea,2015,201511220sea,2015-11-22,11,sea,sfo,144.2264214402619
Jack Del Rio,DelRJa0,rai,2015,201511220det,2015-11-22,11,rai,det,29.592936507936496
Jeff Fisher,FishJe0,ram,2015,201511220rav,2015-11-22,11,ram,rav,29.25630335365852
John Fox,FoxxJo0,chi,2015,201511220chi,2015-11-22,11,chi,den,152.731267361111
Jason Garrett,GarrJa0,dal,2015,201511220mia,2015-11-22,11,dal,mia,44.2848983508132
Jay Gruden,GrudJa0,was,2015,201511220car,2015-11-22,11,was,car,55.43691148325355
John Harbaugh,HarbJo0,rav,2015,201511220rav,2015-11-22,11,rav,ram,65.40800750968992
Chip Kelly,KellCh0,phi,2015,201511220phi,2015-11-22,11,phi,tam,88.28570118478014
Gary Kubiak,KubiGa0,den,2015,201511220chi,2015-11-22,11,den,chi,126.92409090909092
Marvin Lewis,LewiMa0,cin,2015,201511220crd,2015-11-22,11,cin,crd,96.81165253552967
Mike McCarthy,McCaMi0,gnb,2015,201511220min,2015-11-22,11,gnb,min,87.41220279720284
Mike McCoy,McCoMi1,sdg,2015,201511220sdg,2015-11-22,11,sdg,kan,82.52443464314356
Mike Mularkey,MulaMi0,oti,2015,201511190jax,2015-11-19,11,oti,jax,43.167499999999976
Bill O'Brien,OBriBi0,htx,2015,201511220htx,2015-11-22,11,htx,nyj,74.18321428571431
Chuck Pagano,PagaCh0,clt,2015,201511220atl,2015-11-22,11,clt,atl,80.93296389274646
Dan Quinn,QuinDa0,atl,2015,201511220atl,2015-11-22,11,atl,clt,133.8073333333333
Andy Reid,ReidAn0,kan,2015,201511220sdg,2015-11-22,11,kan,sdg,55.42264761904755
Ron Rivera,RiveRo0,car,2015,201511220car,2015-11-22,11,car,was,89.75279139610392
Rex Ryan,RyanRe0,buf,2015,201511230nwe,2015-11-23,11,buf,nwe,53.87771921627267
Lovie Smith,SmitLo0,tam,2015,201511220phi,2015-11-22,11,tam,phi,15.153970355731232
Jim Tomsula,TomsJi0,sfo,2015,201511220sea,2015-11-22,11,sfo,sea,-52.8565555555555
Mike Zimmer,ZimmMi0,min,2015,201511220min,2015-11-22,11,min,gnb,46.161430555555526
Bruce Arians,AriaBr0,crd,2015,201511290sfo,2015-11-29,12,crd,sfo,79.05332493885498
Bill Belichick,BeliBi0,nwe,2015,201511290den,2015-11-29,12,nwe,den,102.95499266324286
Todd Bowles,BowlTo0,nyj,2015,201511290nyj,2015-11-29,12,nyj,mia,99.21428571428571
Gus Bradley,BradGu0,jax,2015,201511290jax,2015-11-29,12,jax,sdg,-12.549751669898747
Jim Caldwell,CaldJi0,det,2015,201511260det,2015-11-26,12,det,phi,79.79341390091395
Dan Campbell,CampDa1,mia,2015,201511290nyj,2015-11-29,12,mia,nyj,31.20866666666668
Pete Carroll,CarrPe0,sea,2015,201511290sea,2015-11-29,12,sea,pit,147.30962179487173
Tom Coughlin,CougTo0,nyg,2015,201511290was,2015-11-29,12,nyg,was,36.750831490490974
Jack Del Rio,DelRJa0,rai,2015,201511290oti,2015-11-29,12,rai,oti,16.215714285714277
Jeff Fisher,FishJe0,ram,2015,201511290cin,2015-11-29,12,ram,cin,25.88551738583995
John Fox,FoxxJo0,chi,2015,201511260gnb,2015-11-26,12,chi,gnb,149.8918906455864
Jason Garrett,GarrJa0,dal,2015,201511260dal,2015-11-26,12,dal,car,49.13896805896804
Jay Gruden,GrudJa0,was,2015,201511290was,2015-11-29,12,was,nyg,47.45416916035909
John Harbaugh,HarbJo0,rav,2015,201511300cle,2015-11-30,12,rav,cle,69.59042521994134
Chip Kelly,KellCh0,phi,2015,201511260det,2015-11-26,12,phi,det,83.96572827878914
Gary Kubiak,KubiGa0,den,2015,201511290den,2015-11-29,12,den,nwe,126.28471014492757
Marvin Lewis,LewiMa0,cin,2015,201511290cin,2015-11-29,12,cin,ram,95.96281941031936
Mike McCarthy,McCaMi0,gnb,2015,201511260gnb,2015-11-26,12,gnb,chi,86.8522329059829
Mike McCoy,McCoMi1,sdg,2015,201511290jax,2015-11-29,12,sdg,jax,77.18339341692791
Mike Mularkey,MulaMi0,oti,2015,201511290oti,2015-11-29,12,oti,rai,52.516666666666595
Bill O'Brien,OBriBi0,htx,2015,201511290htx,2015-11-29,12,htx,nor,77.98439976689977
Chuck Pagano,PagaCh0,clt,2015,201511290clt,2015-11-29,12,clt,tam,78.60010885317165
Sean Payton,PaytSe0,nor,2015,201511290htx,2015-11-29,12,nor,htx,118.96292532467538
Mike Pettine,PettMi0,cle,2015,201511300cle,2015-11-30,12,cle,rav,8.052561210719041
Dan Quinn,QuinDa0,atl,2015,201511290atl,2015-11-29,12,atl,min,137.01562499999994
Andy Reid,ReidAn0,kan,2015,201511290kan,2015-11-29,12,kan,buf,60.67486406601649
Ron Rivera,RiveRo0,car,2015,201511260dal,2015-11-26,12,car,dal,94.08246527777769
Rex Ryan,RyanRe0,buf,2015,201511290kan,2015-11-29,12,buf,kan,52.74505952380958
Lovie Smith,SmitLo0,tam,2015,201511290clt,2015-11-29,12,tam,clt,23.76250696767
Mike Tomlin,TomlMi0,pit,2015,201511290sea,2015-11-29,12,pit,sea,96.54595285540137
Jim Tomsula,TomsJi0,sfo,2015,201511290sfo,2015-11-29,12,sfo,crd,-63.28433333333328
Mike Zimmer,ZimmMi0,min,2015,201511290atl,2015-11-29,12,min,atl,47.048038967611326
Bruce Arians,AriaBr0,crd,2015,201512060ram,2015-12-06,13,crd,ram,78.29234632034633
Bill Belichick,BeliBi0,nwe,2015,201512060nwe,2015-12-06,13,nwe,phi,99.29045833333339
Todd Bowles,BowlTo0,nyj,2015,201512060nyg,2015-12-06,13,nyj,nyg,105.37374999999999
Gus Bradley,BradGu0,jax,2015,201512060oti,2015-12-06,13,jax,oti,-9.67850204446718
Jim Caldwell,CaldJi0,det,2015,201512030det,2015-12-03,13,det,gnb,87.8709575569359
Dan Campbell,CampDa1,mia,2015,201512060mia,2015-12-06,13,mia,rav,22.27464285714287
Pete Carroll,CarrPe0,sea,2015,201512060min,2015-12-06,13,sea,min,143.7284132653062
Tom Coughlin,CougTo0,nyg,2015,201512060nyg,2015-12-06,13,nyg,nyj,35.53515872180717
Jack Del Rio,DelRJa0,rai,2015,201512060rai,2015-12-06,13,rai,kan,35.69335227272729
Jeff Fisher,FishJe0,ram,2015,201512060ram,2015-12-06,13,ram,crd,25.65027381155941
John Fox,FoxxJo0,chi,2015,201512060chi,2015-12-06,13,chi,sfo,146.55844938749198
Jason Garrett,GarrJa0,dal,2015,201512070was,2015-12-07,13,dal,was,47.15535087719306
Jay Gruden,GrudJa0,was,2015,201512070was,2015-12-07,13,was,dal,51.26616586151366
John Harbaugh,HarbJo0,rav,2015,201512060mia,2015-12-06,13,rav,mia,69.58662397216958
Chip Kelly,KellCh0,phi,2015,201512060nwe,2015-12-06,13,phi,nwe,78.13955178155179
Gary Kubiak,KubiGa0,den,2015,201512060sdg,2015-12-06,13,den,sdg,129.8417599067599
Marvin Lewis,LewiMa0,cin,2015,201512060cle,2015-12-06,13,cin,cle,96.54851307189546
Mike McCarthy,McCaMi0,gnb,2015,201512030det,2015-12-03,13,gnb,det,87.98956320450884
Mike McCoy,McCoMi1,sdg,2015,201512060sdg,2015-12-06,13,sdg,den,75.97072222222221
Mike Mularkey,MulaMi0,oti,2015,201512060oti,2015-12-06,13,oti,jax,15.629999999999981
Bill O'Brien,OBriBi0,htx,2015,201512060buf,2015-12-06,13,htx,buf,81.84269067486453
Chuck Pagano,PagaCh0,clt,2015,201512060pit,2015-12-06,13,clt,pit,78.48689573906486
Sean Payton,PaytSe0,nor,2015,201512060nor,2015-12-06,13,nor,car,115.17389846743293
Mike Pettine,PettMi0,cle,2015,201512060cle,2015-12-06,13,cle,cin,10.19399255715036
Dan Quinn,QuinDa0,atl,2015,201512060tam,2015-12-06,13,atl,tam,126.13863636363625
Andy Reid,ReidAn0,kan,2015,201512060rai,2015-12-06,13,kan,rai,60.919026136363655
Ron Rivera,RiveRo0,car,2015,201512060nor,2015-12-06,13,car,nor,95.77579208284376
Rex Ryan,RyanRe0,buf,2015,201512060buf,2015-12-06,13,buf,htx,52.956051468224196
Lovie Smith,SmitLo0,tam,2015,201512060tam,2015-12-06,13,tam,atl,25.099612238325303
Mike Tomlin,TomlMi0,pit,2015,201512060pit,2015-12-06,13,pit,clt,98.08429863147597
Jim Tomsula,TomsJi0,sfo,2015,201512060chi,2015-12-06,13,sfo,chi,-49.67962121212118
Mike Zimmer,ZimmMi0,min,2015,201512060min,2015-12-06,13,min,sea,49.67301143790847
Bruce Arians,AriaBr0,crd,2015,201512100crd,2015-12-10,14,crd,min,85.72060606060606
Bill Belichick,BeliBi0,nwe,2015,201512130htx,2015-12-13,14,nwe,htx,102.24913068610597
