date,player_id,player_name,team,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,kick_ret_long,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt_ret_long
2017-09-10,HarrDw00,Dwayne Harris,NYG,2,42,21.0,0,23,1,1,1.0,0,1
2017-09-10,SwitRy00,Ryan Switzer,DAL,2,42,21.0,0,25,1,0,0.0,0,0
2017-09-11,GinnTe00,Ted Ginn Jr.,NOR,0,0,,0,0,1,0,0.0,0,0
2017-09-11,EdmuTr00,Trey Edmunds,NOR,1,22,22.0,0,22,0,0,,0,0
2017-09-11,KamaAl00,Alvin Kamara,NOR,1,26,26.0,0,26,0,0,,0,0
2017-09-11,KuhnJo00,John Kuhn,NOR,1,9,9.0,0,9,0,0,,0,0
2017-09-11,SherMa20,Marcus Sherels,MIN,0,0,,0,0,2,11,5.5,0,13
2017-09-11,McKiJe00,Jerick McKinnon,MIN,4,108,27.0,0,39,0,0,,0,0
2017-09-11,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,1,-3,-3.0,0,-3
2017-09-11,McKeIs00,Isaiah McKenzie,DEN,0,0,,0,0,3,48,16.0,0,31
2017-09-11,LatiCo00,Cody Latimer,DEN,1,36,36.0,0,36,0,0,,0,0
2017-09-14,ErviTy00,Tyler Ervin,HOU,1,17,17.0,0,17,3,15,5.0,0,7
2017-09-14,EricAl01,Alex Erickson,CIN,2,76,38.0,0,41,4,57,14.3,0,26
2017-09-14,JonePa20,Adam Jones,CIN,0,0,,0,0,2,41,20.5,0,33
2017-09-17,ClayKa00,Kaelin Clay,BUF,0,0,,0,0,2,2,1.0,0,2
2017-09-17,McCaCh01,Christian McCaffrey,CAR,0,0,,0,0,5,30,6.0,0,11
2017-09-17,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,2,10,5.0,0,10
2017-09-17,ThomDe04,Deonte Thompson,CHI,2,43,21.5,0,22,0,0,,0,0
2017-09-17,ReedBe01,Bernard Reedy,TAM,0,0,,0,0,1,17,17.0,0,17
2017-09-17,PeppJa00,Jabrill Peppers,CLE,1,18,18.0,0,18,1,0,0.0,0,0
2017-09-17,CampMi02,Michael Campanaro,BAL,0,0,,0,0,3,19,6.3,0,14
2017-09-17,WillKe05,Kerwynn Williams,ARI,2,35,17.5,0,21,1,6,6.0,0,6
2017-09-17,BrayQu00,Quan Bray,IND,3,79,26.3,0,30,4,23,5.8,0,16
2017-09-17,JackAd00,Adoree' Jackson,TEN,0,0,,0,0,2,55,27.5,0,46
2017-09-17,DeckEr00,Eric Decker,TEN,1,22,22.0,0,22,0,0,,0,0
2017-09-17,WeemEr00,Eric Weems,TEN,1,0,0.0,0,0,0,0,,0,0
2017-09-17,LeexMa00,Marqise Lee,JAX,0,0,,0,0,1,4,4.0,0,4
2017-09-17,GranCo00,Corey Grant,JAX,3,74,24.7,0,28,0,0,,0,0
2017-09-17,ColeKe00,Keelan Cole,JAX,1,14,14.0,0,14,0,0,,0,0
2017-09-17,SproDa00,Darren Sproles,PHI,0,0,,0,0,1,10,10.0,0,10
2017-09-17,SmalWe00,Wendell Smallwood,PHI,2,55,27.5,0,28,0,0,,0,0
2017-09-17,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,8,8.0,0,8
2017-09-17,ThomDe05,De'Anthony Thomas,KAN,2,49,24.5,0,25,0,0,,0,0
2017-09-17,HuntAk01,Akeem Hunt,KAN,1,40,40.0,0,40,0,0,,0,0
2017-09-17,SherMa20,Marcus Sherels,MIN,0,0,,0,0,1,12,12.0,0,12
2017-09-17,McKiJe00,Jerick McKinnon,MIN,2,52,26.0,0,27,0,0,,0,0
2017-09-17,RogeEl00,Eli Rogers,PIT,0,0,,0,0,2,-1,-0.5,0,0
2017-09-17,SmitJu00,JuJu Smith-Schuster,PIT,1,20,20.0,0,20,0,0,,0,0
2017-09-17,WatsTe00,Terrell Watson,PIT,1,25,25.0,0,25,0,0,,0,0
2017-09-17,ChunPa99,Patrick Chung,NWE,0,0,,0,0,1,0,0.0,0,0
2017-09-17,GinnTe00,Ted Ginn Jr.,NOR,0,0,,0,0,1,16,16.0,0,16
2017-09-17,KamaAl00,Alvin Kamara,NOR,3,71,23.7,0,34,0,0,,0,0
2017-09-17,EdmuTr00,Trey Edmunds,NOR,2,43,21.5,0,27,0,0,,0,0
2017-09-17,GranJa00,Jakeem Grant,MIA,0,0,,0,0,3,21,7.0,0,14
2017-09-17,DrakKe00,Kenyan Drake,MIA,3,71,23.7,0,34,0,0,,0,0
2017-09-17,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,1,23,23.0,0,23
2017-09-17,EkelAu00,Austin Ekeler,LAC,3,49,16.3,0,22,0,0,,0,0
2017-09-17,KingDe01,Desmond King,LAC,1,17,17.0,0,17,0,0,,0,0
2017-09-17,RaymKa00,Kalif Raymond,NYJ,1,40,40.0,0,40,2,11,5.5,0,11
2017-09-17,JenkJo01,Jordan Jenkins,NYJ,1,7,7.0,0,7,0,0,,0,0
2017-09-17,RichJa01,Jalen Richard,OAK,0,0,,0,0,1,13,13.0,0,13
2017-09-17,PattCo00,Cordarrelle Patterson,OAK,3,70,23.3,0,31,0,0,,0,0
2017-09-17,SwitRy00,Ryan Switzer,DAL,0,0,,0,0,1,19,19.0,0,19
2017-09-17,McKeIs00,Isaiah McKenzie,DEN,0,0,,0,0,2,20,10.0,0,20
2017-09-17,LatiCo00,Cody Latimer,DEN,1,25,25.0,0,25,0,0,,0,0
2017-09-17,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,2,13,6.5,0,13
2017-09-17,ThomCh03,Chris Thompson,WAS,1,16,16.0,0,16,0,0,,0,0
2017-09-17,AustTa00,Tavon Austin,LAR,0,0,,0,0,3,18,6.0,0,12
2017-09-17,JohnTr05,Trumaine Johnson,LAR,0,0,,0,0,1,6,6.0,0,6
2017-09-17,CoopPh00,Pharoh Cooper,LAR,3,59,19.7,0,34,0,0,,0,0
2017-09-17,TaylTr02,Trent Taylor,SFO,0,0,,0,0,3,40,13.3,0,21
2017-09-17,BoldVi00,Victor Bolden,SFO,3,71,23.7,0,34,0,0,,0,0
2017-09-17,LockTy00,Tyler Lockett,SEA,2,46,23.0,0,27,3,0,0.0,0,0
2017-09-17,RobeAn00,Andre Roberts,ATL,2,31,15.5,0,16,1,0,0.0,0,0
2017-09-18,AgneJa00,Jamal Agnew,DET,1,15,15.0,0,15,3,101,33.7,1,88
2017-09-18,HarrDw00,Dwayne Harris,NYG,1,21,21.0,0,21,2,9,4.5,0,10
2017-09-21,AustTa00,Tavon Austin,LAR,0,0,,0,0,1,0,0.0,0,0
2017-09-21,CoopPh00,Pharoh Cooper,LAR,3,83,27.7,0,28,0,0,,0,0
2017-09-21,BoldVi00,Victor Bolden,SFO,2,36,18.0,0,18,1,0,0.0,0,0
2017-09-21,TaylTr02,Trent Taylor,SFO,0,0,,0,0,1,9,9.0,0,9
2017-09-21,MostRa00,Raheem Mostert,SFO,1,20,20.0,0,20,0,0,,0,0
2017-09-24,LeexMa00,Marqise Lee,JAX,0,0,,0,0,2,2,1.0,0,2
2017-09-24,ColeKe00,Keelan Cole,JAX,1,12,12.0,0,12,0,0,,0,0
2017-09-24,GranJa00,Jakeem Grant,MIA,1,15,15.0,0,15,2,13,6.5,0,13
2017-09-24,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,4,31,7.8,0,15
2017-09-24,RobeAn00,Andre Roberts,ATL,2,54,27.0,0,38,2,38,19.0,0,27
2017-09-24,TateGo00,Golden Tate,DET,0,0,,0,0,1,10,10.0,0,10
2017-09-24,AgneJa00,Jamal Agnew,DET,1,11,11.0,0,11,0,0,,0,0
2017-09-24,McKeIs00,Isaiah McKenzie,DEN,0,0,,0,0,1,16,16.0,0,16
2017-09-24,LatiCo00,Cody Latimer,DEN,3,81,27.0,0,36,0,0,,0,0
2017-09-24,TateBr00,Brandon Tate,BUF,2,41,20.5,0,23,2,20,10.0,0,17
2017-09-24,GinnTe00,Ted Ginn Jr.,NOR,0,0,,0,0,1,12,12.0,0,12
2017-09-24,ByrdDa00,Damiere Byrd,CAR,0,0,,0,0,1,9,9.0,0,9
2017-09-24,McCaCh01,Christian McCaffrey,CAR,0,0,,0,0,1,3,3.0,0,3
2017-09-24,SamuCu00,Curtis Samuel,CAR,1,30,30.0,0,30,0,0,,0,0
2017-09-24,RogeEl00,Eli Rogers,PIT,0,0,,0,0,3,15,5.0,0,15
2017-09-24,WatsTe00,Terrell Watson,PIT,1,24,24.0,0,24,0,0,,0,0
2017-09-24,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,1,0,0.0,0,0
2017-09-24,ThomDe04,Deonte Thompson,CHI,3,69,23.0,0,29,0,0,,0,0
2017-09-24,PeppJa00,Jabrill Peppers,CLE,0,0,,0,0,1,0,0.0,0,0
2017-09-24,BrayQu00,Quan Bray,IND,0,0,,0,0,3,16,5.3,0,13
2017-09-24,ErviTy00,Tyler Ervin,HOU,3,52,17.3,0,22,3,20,6.7,0,9
2017-09-24,TodmJo00,Jordan Todman,HOU,1,23,23.0,0,23,0,0,,0,0
2017-09-24,AmenDa00,Danny Amendola,NWE,0,0,,0,0,2,53,26.5,0,33
2017-09-24,LewiDi00,Dion Lewis,NWE,2,44,22.0,0,24,0,0,,0,0
2017-09-24,ReedBe01,Bernard Reedy,TAM,3,79,26.3,0,50,0,0,,0,0
2017-09-24,McKiJe00,Jerick McKinnon,MIN,1,20,20.0,0,20,0,0,,0,0
2017-09-24,HarrDw00,Dwayne Harris,NYG,2,41,20.5,0,24,1,0,0.0,0,0
2017-09-24,SmitTo02,Torrey Smith,PHI,0,0,,0,0,1,9,9.0,0,9
2017-09-24,SmalWe00,Wendell Smallwood,PHI,2,38,19.0,0,23,0,0,,0,0
2017-09-24,ClemCo00,Corey Clement,PHI,1,35,35.0,0,35,0,0,,0,0
2017-09-24,LockTy00,Tyler Lockett,SEA,0,0,,0,0,3,32,10.7,0,13
2017-09-24,JackAd00,Adoree' Jackson,TEN,2,27,13.5,0,25,5,51,10.2,0,22
2017-09-24,EricAl01,Alex Erickson,CIN,1,20,20.0,0,20,4,31,7.8,0,20
2017-09-24,JackWi02,William Jackson III,CIN,0,0,,0,0,1,0,0.0,0,0
2017-09-24,DaviTr03,Trevor Davis,GNB,0,0,,0,0,5,70,14.0,0,33
2017-09-24,HillTy00,Tyreek Hill,KAN,0,0,,0,0,2,10,5.0,0,9
2017-09-24,HuntAk01,Akeem Hunt,KAN,2,66,33.0,0,42,0,0,,0,0
2017-09-24,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,3,12,4.0,0,9
2017-09-24,KingDe01,Desmond King,LAC,3,64,21.3,0,25,0,0,,0,0
2017-09-24,RichJa01,Jalen Richard,OAK,0,0,,0,0,2,4,2.0,0,6
2017-09-24,PattCo00,Cordarrelle Patterson,OAK,1,27,27.0,0,27,0,0,,0,0
2017-09-24,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,4,23,5.8,0,18
2017-09-25,SwitRy00,Ryan Switzer,DAL,1,18,18.0,0,18,4,43,10.8,0,21
2017-09-25,WillKe05,Kerwynn Williams,ARI,2,40,20.0,0,21,1,4,4.0,0,4
2017-09-25,PetePa00,Patrick Peterson,ARI,0,0,,0,0,1,0,0.0,0,0
2017-09-28,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,2,7,3.5,0,9
2017-09-28,CunnBe01,Benny Cunningham,CHI,1,25,25.0,0,25,0,0,,0,0
2017-09-28,ThomDe04,Deonte Thompson,CHI,1,27,27.0,0,27,0,0,,0,0
2017-09-28,DaviTr03,Trevor Davis,GNB,0,0,,0,0,1,5,5.0,0,5
2017-10-01,GinnTe00,Ted Ginn Jr.,NOR,0,0,,0,0,3,26,8.7,0,17
2017-10-01,KamaAl00,Alvin Kamara,NOR,1,23,23.0,0,23,0,0,,0,0
2017-10-01,LandJa00,Jarvis Landry,MIA,0,0,,0,0,2,9,4.5,0,9
2017-10-01,GranJa00,Jakeem Grant,MIA,2,45,22.5,0,23,0,0,,0,0
2017-10-01,JoneTa00,Taiwan Jones,BUF,2,50,25.0,0,27,0,0,,0,0
2017-10-01,RobeAn00,Andre Roberts,ATL,3,85,28.3,0,61,2,11,5.5,0,11
2017-10-01,McCaCh01,Christian McCaffrey,CAR,3,58,19.3,0,21,2,25,12.5,0,13
2017-10-01,LewiDi00,Dion Lewis,NWE,1,23,23.0,0,23,0,0,,0,0
2017-10-01,EricAl01,Alex Erickson,CIN,0,0,,0,0,5,33,6.6,0,14
2017-10-01,JonePa20,Adam Jones,CIN,0,0,,0,0,1,40,40.0,0,40
2017-10-01,BernGi00,Giovani Bernard,CIN,1,7,7.0,0,7,0,0,,0,0
2017-10-01,PeppJa00,Jabrill Peppers,CLE,5,116,23.2,0,29,3,4,1.3,0,7
2017-10-01,AustTa00,Tavon Austin,LAR,0,0,,0,0,3,20,6.7,0,7
2017-10-01,CoopPh00,Pharoh Cooper,LAR,4,123,30.8,0,66,0,0,,0,0
2017-10-01,SwitRy00,Ryan Switzer,DAL,3,78,26.0,0,28,1,0,0.0,0,0
2017-10-01,SherMa20,Marcus Sherels,MIN,0,0,,0,0,4,16,4.0,0,8
2017-10-01,McKiJe00,Jerick McKinnon,MIN,3,81,27.0,0,32,0,0,,0,0
2017-10-01,JackAd00,Adoree' Jackson,TEN,3,71,23.7,0,48,1,3,3.0,0,3
2017-10-01,ThomCh05,Chris Thompson,HOU,1,42,42.0,0,42,1,0,0.0,0,0
2017-10-01,ErviTy00,Tyler Ervin,HOU,0,0,,0,0,1,4,4.0,0,4
2017-10-01,LeexMa00,Marqise Lee,JAX,0,0,,0,0,1,0,0.0,0,0
2017-10-01,GranCo00,Corey Grant,JAX,1,20,20.0,0,20,0,0,,0,0
2017-10-01,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,1,7,7.0,0,7
2017-10-01,StewAr00,ArDarius Stewart,NYJ,1,32,32.0,0,32,0,0,,0,0
2017-10-01,BrowAn04,Antonio Brown,PIT,0,0,,0,0,2,15,7.5,0,9
2017-10-01,WatsTe00,Terrell Watson,PIT,2,36,18.0,0,21,0,0,,0,0
2017-10-01,CampMi02,Michael Campanaro,BAL,2,46,23.0,0,29,1,0,0.0,0,0
2017-10-01,CollAl00,Alex Collins,BAL,2,50,25.0,0,27,0,0,,0,0
2017-10-01,TaylTr02,Trent Taylor,SFO,0,0,,0,0,4,41,10.3,0,16
2017-10-01,BoldVi00,Victor Bolden,SFO,3,76,25.3,0,28,0,0,,0,0
2017-10-01,WillKe05,Kerwynn Williams,ARI,0,0,,0,0,3,7,2.3,0,7
2017-10-01,PetePa00,Patrick Peterson,ARI,0,0,,0,0,1,5,5.0,0,5
2017-10-01,ReedBe01,Bernard Reedy,TAM,2,37,18.5,0,21,2,16,8.0,0,15
2017-10-01,BarnKe00,Kenjon Barner,PHI,0,0,,0,0,3,15,5.0,0,13
2017-10-01,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,2,3,1.5,0,3
2017-10-01,RichJa01,Jalen Richard,OAK,0,0,,0,0,2,8,4.0,0,5
2017-10-01,PattCo00,Cordarrelle Patterson,OAK,2,70,35.0,0,49,0,0,,0,0
2017-10-01,FeliJo00,Jon Feliciano,OAK,1,15,15.0,0,15,0,0,,0,0
2017-10-01,McKeIs00,Isaiah McKenzie,DEN,1,12,12.0,0,12,5,38,7.6,0,29
2017-10-01,BrayQu00,Quan Bray,IND,5,83,16.6,0,22,0,0,,0,0
2017-10-01,LockTy00,Tyler Lockett,SEA,1,16,16.0,0,16,0,0,,0,0
2017-10-02,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,0,0.0,0,0
2017-10-02,HuntAk01,Akeem Hunt,KAN,1,25,25.0,0,25,0,0,,0,0
2017-10-02,ThomDe05,De'Anthony Thomas,KAN,1,18,18.0,0,18,0,0,,0,0
2017-10-05,AmenDa00,Danny Amendola,NWE,0,0,,0,0,3,51,17.0,0,40
2017-10-05,LewiDi00,Dion Lewis,NWE,1,23,23.0,0,23,0,0,,0,0
2017-10-05,ReedBe01,Bernard Reedy,TAM,1,16,16.0,0,16,3,29,9.7,0,14
2017-10-08,JackAd00,Adoree' Jackson,TEN,1,21,21.0,0,21,2,14,7.0,0,12
2017-10-08,WeemEr00,Eric Weems,TEN,1,18,18.0,0,18,0,0,,0,0
2017-10-08,LandJa00,Jarvis Landry,MIA,0,0,,0,0,4,28,7.0,0,13
2017-10-08,GranJa00,Jakeem Grant,MIA,2,44,22.0,0,25,3,19,6.3,0,14
2017-10-08,TateBr00,Brandon Tate,BUF,1,17,17.0,0,17,2,41,20.5,0,40
2017-10-08,EricAl01,Alex Erickson,CIN,3,77,25.7,0,27,4,4,1.0,0,5
2017-10-08,McCaCh01,Christian McCaffrey,CAR,0,0,,0,0,1,13,13.0,0,13
2017-10-08,SamuCu00,Curtis Samuel,CAR,3,44,14.7,0,24,0,0,,0,0
2017-10-08,AgneJa00,Jamal Agnew,DET,1,22,22.0,0,22,1,6,6.0,0,6
2017-10-08,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,2,16,8.0,0,13
2017-10-08,BassDa00,David Bass,NYJ,1,10,10.0,0,10,0,0,,0,0
2017-10-08,StewAr00,ArDarius Stewart,NYJ,1,14,14.0,0,14,0,0,,0,0
2017-10-08,PeppJa00,Jabrill Peppers,CLE,0,0,,0,0,3,28,9.3,0,16
2017-10-08,TaylTr02,Trent Taylor,SFO,0,0,,0,0,1,0,0.0,0,0
2017-10-08,BoldVi00,Victor Bolden,SFO,4,59,14.8,0,28,0,0,,0,0
2017-10-08,BrayQu00,Quan Bray,IND,0,0,,0,0,2,7,3.5,0,13
2017-10-08,WillKe05,Kerwynn Williams,ARI,4,74,18.5,0,22,1,7,7.0,0,7
2017-10-08,BarnKe00,Kenjon Barner,PHI,0,0,,0,0,3,110,36.7,0,76
2017-10-08,BohaTo00,Tommy Bohanon,JAX,1,14,14.0,0,14,0,0,,0,0
2017-10-08,BrowAn04,Antonio Brown,PIT,0,0,,0,0,1,0,0.0,0,0
2017-10-08,GoldRo00,Robert Golden,PIT,1,5,5.0,0,5,0,0,,0,0
2017-10-08,SmitJu00,JuJu Smith-Schuster,PIT,1,9,9.0,0,9,0,0,,0,0
2017-10-08,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,3,35,11.7,0,19
2017-10-08,KingDe01,Desmond King,LAC,2,37,18.5,0,22,0,0,,0,0
2017-10-08,HarrDw00,Dwayne Harris,NYG,4,84,21.0,0,30,3,38,12.7,0,17
2017-10-08,BeckOd00,Odell Beckham Jr.,NYG,1,20,20.0,0,20,0,0,,0,0
2017-10-08,VereSh00,Shane Vereen,NYG,1,20,20.0,0,20,0,0,,0,0
2017-10-08,CampMi02,Michael Campanaro,BAL,0,0,,0,0,2,19,9.5,0,10
2017-10-08,RichJa01,Jalen Richard,OAK,0,0,,0,0,1,7,7.0,0,7
2017-10-08,PattCo00,Cordarrelle Patterson,OAK,1,31,31.0,0,31,0,0,,0,0
2017-10-08,LockTy00,Tyler Lockett,SEA,0,0,,0,0,1,10,10.0,0,10
2017-10-08,PociEt00,Ethan Pocic,SEA,1,13,13.0,0,13,0,0,,0,0
2017-10-08,AustTa00,Tavon Austin,LAR,0,0,,0,0,2,0,0.0,0,0
2017-10-08,CoopPh00,Pharoh Cooper,LAR,2,52,26.0,0,31,0,0,,0,0
2017-10-08,JaniJe00,Jeff Janis,GNB,1,17,17.0,0,17,0,0,,0,0
2017-10-08,SwitRy00,Ryan Switzer,DAL,1,25,25.0,0,25,1,-1,-1.0,0,-1
2017-10-08,HillTy00,Tyreek Hill,KAN,0,0,,0,0,2,75,37.5,1,82
2017-10-08,ThomDe05,De'Anthony Thomas,KAN,0,0,,0,0,2,4,2.0,0,8
2017-10-08,HuntAk01,Akeem Hunt,KAN,2,49,24.5,0,34,0,0,,0,0
2017-10-08,ConlCh00,Chris Conley,KAN,1,8,8.0,0,8,0,0,,0,0
2017-10-08,FullWi01,Will Fuller,HOU,0,0,,0,0,1,49,49.0,0,49
2017-10-08,ThomCh05,Chris Thompson,HOU,2,51,25.5,0,26,0,0,,0,0
2017-10-09,SherMa20,Marcus Sherels,MIN,0,0,,0,0,3,41,13.7,0,21
2017-10-09,McKiJe00,Jerick McKinnon,MIN,2,51,25.5,0,29,0,0,,0,0
2017-10-09,CoheTa00,Tarik Cohen,CHI,1,14,14.0,0,14,4,25,6.3,0,14
2017-10-09,ThomDe04,Deonte Thompson,CHI,3,43,14.3,0,17,0,0,,0,0
2017-10-12,BarnKe00,Kenjon Barner,PHI,0,0,,0,0,1,0,0.0,0,0
2017-10-12,McCaCh01,Christian McCaffrey,CAR,0,0,,0,0,3,35,11.7,0,25
2017-10-12,ShepRu00,Russell Shepard,CAR,2,32,16.0,0,16,0,0,,0,0
2017-10-12,SamuCu00,Curtis Samuel,CAR,1,33,33.0,0,33,0,0,,0,0
2017-10-15,GranJa00,Jakeem Grant,MIA,0,0,,0,0,1,8,8.0,0,8
2017-10-15,DrakKe00,Kenyan Drake,MIA,2,35,17.5,0,23,0,0,,0,0
2017-10-15,RobeAn00,Andre Roberts,ATL,2,34,17.0,0,18,0,0,,0,0
2017-10-15,CoheTa00,Tarik Cohen,CHI,3,67,22.3,0,37,2,37,18.5,0,21
2017-10-15,JackEd01,Eddie Jackson,CHI,0,0,,0,0,2,6,3.0,0,7
2017-10-15,CunnBe01,Benny Cunningham,CHI,2,38,19.0,0,23,0,0,,0,0
2017-10-15,CampMi02,Michael Campanaro,BAL,0,0,,0,0,5,132,26.4,1,77
2017-10-15,RainBo00,Bobby Rainey,BAL,5,191,38.2,1,96,0,0,,0,0
2017-10-15,PeppJa00,Jabrill Peppers,CLE,0,0,,0,0,6,43,7.2,0,17
2017-10-15,ThomCh05,Chris Thompson,HOU,2,38,19.0,0,19,2,18,9.0,0,12
2017-10-15,FullWi01,Will Fuller,HOU,0,0,,0,0,2,39,19.5,0,20
2017-10-15,AgneJa00,Jamal Agnew,DET,1,24,24.0,0,24,4,106,26.5,1,74
2017-10-15,ZennZa00,Zach Zenner,DET,1,20,20.0,0,20,0,0,,0,0
2017-10-15,GinnTe00,Ted Ginn Jr.,NOR,2,26,13.0,0,17,2,6,3.0,0,6
2017-10-15,DaviTr03,Trevor Davis,GNB,2,55,27.5,0,29,1,8,8.0,0,8
2017-10-15,JaniJe00,Jeff Janis,GNB,1,11,11.0,0,11,0,0,,0,0
2017-10-15,SherMa20,Marcus Sherels,MIN,0,0,,0,0,1,-5,-5.0,0,-5
2017-10-15,ColeSt00,Stacy Coley,MIN,1,19,19.0,0,19,0,0,,0,0
2017-10-15,AmenDa00,Danny Amendola,NWE,0,0,,0,0,3,20,6.7,0,14
2017-10-15,LewiDi00,Dion Lewis,NWE,1,17,17.0,0,17,0,0,,0,0
2017-10-15,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,2,-2,-1.0,0,0
2017-10-15,StewAr00,ArDarius Stewart,NYJ,3,53,17.7,0,23,0,0,,0,0
2017-10-15,TaylTr02,Trent Taylor,SFO,0,0,,0,0,1,39,39.0,0,39
2017-10-15,CrowJa00,Jamison Crowder,WAS,0,0,,0,0,1,6,6.0,0,6
2017-10-15,ReedBe01,Bernard Reedy,TAM,0,0,,0,0,1,10,10.0,0,10
2017-10-15,PetePa00,Patrick Peterson,ARI,0,0,,0,0,1,0,0.0,0,0
2017-10-15,WillKe05,Kerwynn Williams,ARI,1,28,28.0,0,28,0,0,,0,0
2017-10-15,CoopPh00,Pharoh Cooper,LAR,2,124,62.0,1,103,3,17,5.7,0,12
2017-10-15,McCaMa01,Max McCaffrey,JAX,0,0,,0,0,1,0,0.0,0,0
2017-10-15,BrowAn04,Antonio Brown,PIT,0,0,,0,0,1,0,0.0,0,0
2017-10-15,SmitJu00,JuJu Smith-Schuster,PIT,1,11,11.0,0,11,0,0,,0,0
2017-10-15,HillTy00,Tyreek Hill,KAN,0,0,,0,0,3,39,13.0,0,32
2017-10-15,HuntAk01,Akeem Hunt,KAN,2,46,23.0,0,29,0,0,,0,0
2017-10-15,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,2,6,3.0,0,6
2017-10-15,KingDe01,Desmond King,LAC,1,20,20.0,0,20,0,0,,0,0
2017-10-15,RichJa01,Jalen Richard,OAK,2,29,14.5,0,16,3,18,6.0,0,13
2017-10-15,PattCo00,Cordarrelle Patterson,OAK,1,39,39.0,0,39,0,0,,0,0
2017-10-15,EagaEd00,Ed Eagan,NYG,0,0,,0,0,1,20,20.0,0,20
2017-10-15,McKeIs00,Isaiah McKenzie,DEN,0,0,,0,0,3,17,5.7,0,10
2017-10-15,LangBr00,Brendan Langley,DEN,2,75,37.5,0,47,1,6,6.0,0,6
2017-10-16,BrayQu00,Quan Bray,IND,5,157,31.4,0,60,0,0,,0,0
2017-10-16,WeemEr00,Eric Weems,TEN,0,0,,0,0,2,15,7.5,0,13
2017-10-16,JackAd00,Adoree' Jackson,TEN,2,46,23.0,0,40,0,0,,0,0
2017-10-19,HillTy00,Tyreek Hill,KAN,0,0,,0,0,2,13,6.5,0,13
2017-10-19,ChesJe00,Jehu Chesson,KAN,1,20,20.0,0,20,0,0,,0,0
2017-10-19,HuntAk01,Akeem Hunt,KAN,1,17,17.0,0,17,0,0,,0,0
2017-10-19,RichJa01,Jalen Richard,OAK,0,0,,0,0,1,0,0.0,0,0
2017-10-19,PattCo00,Cordarrelle Patterson,OAK,1,19,19.0,0,19,0,0,,0,0
2017-10-22,ReedBe01,Bernard Reedy,TAM,0,0,,0,0,1,0,0.0,0,0
2017-10-22,TateBr00,Brandon Tate,BUF,2,49,24.5,0,26,0,0,,0,0
2017-10-22,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,4,24,6.0,0,11
2017-10-22,StewAr00,ArDarius Stewart,NYJ,2,30,15.0,0,17,0,0,,0,0
2017-10-22,GranJa00,Jakeem Grant,MIA,1,30,30.0,0,30,3,17,5.7,0,11
2017-10-22,LandJa00,Jarvis Landry,MIA,0,0,,0,0,1,16,16.0,0,16
2017-10-22,DrakKe00,Kenyan Drake,MIA,1,26,26.0,0,26,0,0,,0,0
2017-10-22,McCaCh01,Christian McCaffrey,CAR,0,0,,0,0,3,17,5.7,0,10
2017-10-22,SamuCu00,Curtis Samuel,CAR,2,43,21.5,0,25,0,0,,0,0
2017-10-22,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,2,12,6.0,0,6
2017-10-22,JackAd00,Adoree' Jackson,TEN,0,0,,0,0,3,20,6.7,0,12
2017-10-22,TregBr00,Bryce Treggs,CLE,0,0,,0,0,3,13,4.3,0,9
2017-10-22,DayeMa00,Matthew Dayes,CLE,1,30,30.0,0,30,0,0,,0,0
2017-10-22,BrayQu00,Quan Bray,IND,3,75,25.0,0,36,1,0,0.0,0,0
2017-10-22,WillKe05,Kerwynn Williams,ARI,2,46,23.0,0,25,1,9,9.0,0,9
2017-10-22,CoopPh00,Pharoh Cooper,LAR,1,18,18.0,0,18,3,30,10.0,0,20
2017-10-22,GinnTe00,Ted Ginn Jr.,NOR,0,0,,0,0,1,7,7.0,0,7
2017-10-22,LewiTo00,Tommylee Lewis,NOR,2,57,28.5,0,39,0,0,,0,0
2017-10-22,DaviTr03,Trevor Davis,GNB,2,52,26.0,0,27,0,0,,0,0
2017-10-22,RainBo00,Bobby Rainey,BAL,4,99,24.8,0,31,0,0,,0,0
2017-10-22,MaylVi00,Vince Mayle,BAL,1,14,14.0,0,14,0,0,,0,0
2017-10-22,SherMa20,Marcus Sherels,MIN,1,20,20.0,0,20,3,83,27.7,0,46
2017-10-22,SwitRy00,Ryan Switzer,DAL,0,0,,0,0,1,0,0.0,0,0
