date,player_id,player_name,team,scoring_xpm,scoring_xpa,scoring_fgm,scoring_fga,punt,punt_yds,punt_yds_per_punt,punt_long
2014-10-12,cundibil01,Billy Cundiff,CLE,4.0,4.0,1.0,1.0,0,0,,
2014-10-12,LannSp00,Spencer Lanning,CLE,,,,,6,244,40.7,53.0
2014-10-12,McMaBr01,Brandon McManus,DEN,4.0,4.0,1.0,1.0,0,0,,
2014-10-12,ColqBr00,Britton Colquitt,DEN,,,,,8,352,44.0,53.0
2014-10-12,FolkNi20,Nick Folk,NYJ,2.0,2.0,1.0,1.0,0,0,,
2014-10-12,QuigRy00,Ryan Quigley,NYJ,,,,,7,319,45.6,60.0
2014-10-12,GostSt20,Stephen Gostkowski,NWE,4.0,4.0,3.0,4.0,0,0,,
2014-10-12,AlleRy01,Ryan Allen,NWE,,,,,4,186,46.5,54.0
2014-10-12,CarpDa44,Dan Carpenter,BUF,2.0,2.0,,,0,0,,
2014-10-12,SchmCo00,Colton Schmidt,BUF,,,,,5,249,49.8,58.0
2014-10-12,PratMa20,Matt Prater,DET,2.0,2.0,1.0,3.0,0,0,,
2014-10-12,MartSa01,Sam Martin,DET,,,,,7,341,48.7,63.0
2014-10-12,LockJe00,Jeff Locke,MIN,,,,,7,296,42.3,48.0
2014-10-12,WalsBl00,Blair Walsh,MIN,,,1.0,1.0,0,0,,
2014-10-12,CrosMa20,Mason Crosby,GNB,3.0,3.0,2.0,2.0,0,0,,
2014-10-12,MastTi99,Tim Masthay,GNB,,,,,4,172,43.0,53.0
2014-10-12,SturCa00,Caleb Sturgis,MIA,3.0,3.0,1.0,1.0,0,0,,
2014-10-12,FielBr20,Brandon Fields,MIA,,,,,3,127,42.3,44.0
2014-10-12,scobejos01,Josh Scobee,JAX,2.0,2.0,,1.0,0,0,,
2014-10-12,AngeBr00,Bryan Anger,JAX,,,,,6,286,47.7,64.0
2014-10-12,SuccRy44,Ryan Succop,TEN,1.0,1.0,3.0,3.0,0,0,,
2014-10-12,KernBr20,Brett Kern,TEN,,,,,5,249,49.8,69.0
2014-10-12,TuckJu00,Justin Tucker,BAL,6.0,6.0,2.0,3.0,0,0,,
2014-10-12,KochSa20,Sam Koch,BAL,,,,,2,119,59.5,63.0
2014-10-12,MurrPa01,Patrick Murray,TAM,2.0,2.0,1.0,2.0,0,0,,
2014-10-12,koenemic01,Michael Koenen,TAM,,,,,5,186,37.2,46.0
2014-10-12,GanoGr44,Graham Gano,CAR,4.0,4.0,3.0,4.0,0,0,,
2014-10-12,NortBr00,Brad Nortman,CAR,,,,,1,38,38.0,38.0
2014-10-12,nugenmik01,Mike Nugent,CIN,4.0,4.0,3.0,4.0,0,0,,
2014-10-12,HubeKe20,Kevin Huber,CIN,,,,,1,42,42.0,42.0
2014-10-12,novaknic01,Nick Novak,SDG,4.0,4.0,1.0,1.0,0,0,,
2014-10-12,ScifMi20,Mike Scifres,SDG,,,,,3,143,47.7,50.0
2014-10-12,janikseb01,Sebastian Janikowski,OAK,4.0,4.0,,1.0,0,0,,
2014-10-12,KingMa00,Marquette King,OAK,,,,,4,165,41.3,54.0
2014-10-12,ForbKa00,Kai Forbath,WAS,2.0,2.0,2.0,2.0,0,0,,
2014-10-12,WayxTr00,Tress Way,WAS,,,,,5,237,47.4,58.0
2014-10-12,CataCh00,Chandler Catanzaro,ARI,3.0,3.0,3.0,3.0,0,0,,
2014-10-12,ButlDr00,Drew Butler,ARI,,,,,7,270,38.6,53.0
2014-10-12,gouldrob01,Robbie Gould,CHI,1.0,2.0,2.0,2.0,0,0,,
2014-10-12,ODonPa00,Pat O'Donnell,CHI,,,,,5,201,40.2,46.0
2014-10-12,bryanmat01,Matt Bryant,ATL,1.0,1.0,2.0,2.0,0,0,,
2014-10-12,BoshMa00,Matthew Bosher,ATL,,,,,5,218,43.6,57.0
2014-10-12,BailDa00,Dan Bailey,DAL,3.0,3.0,3.0,3.0,0,0,,
2014-10-12,JoneCh02,Chris Jones,DAL,,,,,2,65,32.5,35.0
2014-10-12,HausSt00,Stephen Hauschka,SEA,2.0,2.0,3.0,3.0,0,0,,
2014-10-12,RyanJo21,Jon Ryan,SEA,,,,,4,167,41.8,50.0
2014-10-12,WeatSt20,Steve Weatherford,NYG,,,,,10,477,47.7,71.0
2014-10-12,ParkCo03,Cody Parkey,PHI,3.0,3.0,2.0,2.0,0,0,,
2014-10-12,JoneDo21,Donnie Jones,PHI,,,,,6,273,45.5,50.0
2014-10-13,dawsophi01,Phil Dawson,SFO,4.0,4.0,1.0,1.0,0,0,,
2014-10-13,LeexAn20,Andy Lee,SFO,,,,,5,215,43.0,55.0
2014-10-13,ZuerGr00,Greg Zuerlein,STL,2.0,2.0,1.0,1.0,0,0,,
2014-10-13,HekkJo00,Johnny Hekker,STL,,,,,8,351,43.9,56.0
2014-10-16,FolkNi20,Nick Folk,NYJ,1.0,1.0,4.0,5.0,0,0,,
2014-10-16,QuigRy00,Ryan Quigley,NYJ,,,,,3,128,42.7,50.0
2014-10-16,GostSt20,Stephen Gostkowski,NWE,3.0,3.0,2.0,2.0,0,0,,
2014-10-16,AlleRy01,Ryan Allen,NWE,,,,,5,232,46.4,55.0
2014-10-19,HausSt00,Stephen Hauschka,SEA,2.0,2.0,2.0,2.0,0,0,,
2014-10-19,RyanJo21,Jon Ryan,SEA,,,,,4,169,42.3,49.0
2014-10-19,ZuerGr00,Greg Zuerlein,STL,4.0,4.0,,1.0,0,0,,
2014-10-19,HekkJo00,Johnny Hekker,STL,,,,,3,153,51.0,56.0
2014-10-19,SturCa00,Caleb Sturgis,MIA,3.0,3.0,2.0,4.0,0,0,,
2014-10-19,FielBr20,Brandon Fields,MIA,,,,,2,75,37.5,41.0
2014-10-19,gouldrob01,Robbie Gould,CHI,2.0,2.0,,,0,0,,
2014-10-19,ODonPa00,Pat O'Donnell,CHI,,,,,3,159,53.0,58.0
2014-10-19,HubeKe20,Kevin Huber,CIN,,,,,11,558,50.7,63.0
2014-10-19,vinatada01,Adam Vinatieri,IND,3.0,3.0,2.0,2.0,0,0,,
2014-10-19,McAfPa44,Pat McAfee,IND,,,,,6,288,48.0,59.0
2014-10-19,LannSp00,Spencer Lanning,CLE,,,,,7,353,50.4,59.0
2014-10-19,cundibil01,Billy Cundiff,CLE,,,2.0,2.0,0,0,,
2014-10-19,scobejos01,Josh Scobee,JAX,3.0,3.0,1.0,1.0,0,0,,
2014-10-19,AngeBr00,Bryan Anger,JAX,,,,,8,345,43.1,56.0
2014-10-19,bryanmat01,Matt Bryant,ATL,1.0,1.0,,1.0,0,0,,
2014-10-19,BoshMa00,Matthew Bosher,ATL,,,,,5,239,47.8,57.0
2014-10-19,TuckJu00,Justin Tucker,BAL,3.0,3.0,2.0,2.0,0,0,,
2014-10-19,KochSa20,Sam Koch,BAL,,,,,4,157,39.3,47.0
2014-10-19,WalsBl00,Blair Walsh,MIN,1.0,1.0,3.0,3.0,0,0,,
2014-10-19,LockJe00,Jeff Locke,MIN,,,,,6,284,47.3,54.0
2014-10-19,CarpDa44,Dan Carpenter,BUF,2.0,2.0,1.0,1.0,0,0,,
2014-10-19,SchmCo00,Colton Schmidt,BUF,,,,,5,223,44.6,53.0
2014-10-19,GanoGr44,Graham Gano,CAR,2.0,2.0,1.0,1.0,0,0,,
2014-10-19,NortBr00,Brad Nortman,CAR,,,,,7,377,53.9,67.0
2014-10-19,CrosMa20,Mason Crosby,GNB,5.0,5.0,1.0,1.0,0,0,,
2014-10-19,MastTi99,Tim Masthay,GNB,,,,,5,276,55.2,58.0
2014-10-19,grahasha01,Shayne Graham,NOR,2.0,2.0,3.0,3.0,0,0,,
2014-10-19,MorsTh00,Thomas Morstead,NOR,,,,,4,168,42.0,47.0
2014-10-19,PratMa20,Matt Prater,DET,3.0,3.0,1.0,1.0,0,0,,
2014-10-19,MartSa01,Sam Martin,DET,,,,,5,213,42.6,57.0
2014-10-19,SuccRy44,Ryan Succop,TEN,2.0,2.0,1.0,1.0,0,0,,
2014-10-19,KernBr20,Brett Kern,TEN,,,,,5,196,39.2,44.0
2014-10-19,ForbKa00,Kai Forbath,WAS,1.0,1.0,4.0,4.0,0,0,,
2014-10-19,WayxTr00,Tress Way,WAS,,,,,3,124,41.3,52.0
2014-10-19,SantCa01,Cairo Santos,KAN,2.0,2.0,3.0,3.0,0,0,,
2014-10-19,ColqDu20,Dustin Colquitt,KAN,,,,,4,173,43.3,51.0
2014-10-19,novaknic01,Nick Novak,SDG,2.0,2.0,2.0,2.0,0,0,,
2014-10-19,ScifMi20,Mike Scifres,SDG,,,,,5,285,57.0,64.0
2014-10-19,CataCh00,Chandler Catanzaro,ARI,3.0,3.0,1.0,1.0,0,0,,
2014-10-19,ButlDr00,Drew Butler,ARI,,,,,4,168,42.0,54.0
2014-10-19,janikseb01,Sebastian Janikowski,OAK,1.0,1.0,2.0,2.0,0,0,,
2014-10-19,KingMa00,Marquette King,OAK,,,,,6,236,39.3,46.0
2014-10-19,brownjos01,Josh Brown,NYG,3.0,3.0,,,0,0,,
2014-10-19,WeatSt20,Steve Weatherford,NYG,,,,,5,224,44.8,59.0
2014-10-19,BailDa00,Dan Bailey,DAL,4.0,4.0,1.0,1.0,0,0,,
2014-10-19,JoneCh02,Chris Jones,DAL,,,,,4,185,46.3,55.0
2014-10-19,dawsophi01,Phil Dawson,SFO,2.0,2.0,1.0,2.0,0,0,,
2014-10-19,LeexAn20,Andy Lee,SFO,,,,,5,272,54.4,71.0
2014-10-19,McMaBr01,Brandon McManus,DEN,6.0,6.0,,,0,0,,
2014-10-19,ColqBr00,Britton Colquitt,DEN,,,,,4,171,42.8,46.0
2014-10-20,BullRa00,Randy Bullock,HOU,2.0,2.0,3.0,3.0,0,0,,
2014-10-20,LechSh20,Shane Lechler,HOU,,,,,3,135,45.0,51.0
2014-10-20,suishsha01,Shaun Suisham,PIT,3.0,3.0,3.0,3.0,0,0,,
2014-10-20,WingBr00,Brad Wing,PIT,,,,,4,176,44.0,54.0
2014-10-23,novaknic01,Nick Novak,SDG,3.0,3.0,,,0,0,,
2014-10-23,ScifMi20,Mike Scifres,SDG,,,,,4,197,49.3,58.0
2014-10-23,McMaBr01,Brandon McManus,DEN,5.0,5.0,,1.0,0,0,,
2014-10-23,ColqBr00,Britton Colquitt,DEN,,,,,4,162,40.5,49.0
2014-10-26,PratMa20,Matt Prater,DET,1.0,1.0,3.0,3.0,0,0,,
2014-10-26,MartSa01,Sam Martin,DET,,,,,3,124,41.3,51.0
2014-10-26,bryanmat01,Matt Bryant,ATL,3.0,3.0,,,0,0,,
2014-10-26,BoshMa00,Matthew Bosher,ATL,,,,,4,153,38.3,50.0
2014-10-26,TuckJu00,Justin Tucker,BAL,1.0,1.0,3.0,3.0,0,0,,
2014-10-26,KochSa20,Sam Koch,BAL,,,,,1,50,50.0,50.0
2014-10-26,nugenmik01,Mike Nugent,CIN,3.0,3.0,2.0,2.0,0,0,,
2014-10-26,HubeKe20,Kevin Huber,CIN,,,,,3,156,52.0,55.0
2014-10-26,CarpDa44,Dan Carpenter,BUF,4.0,5.0,3.0,3.0,0,0,,
2014-10-26,SchmCo00,Colton Schmidt,BUF,,,,,6,249,41.5,52.0
2014-10-26,FolkNi20,Nick Folk,NYJ,2.0,2.0,1.0,1.0,0,0,,
2014-10-26,QuigRy00,Ryan Quigley,NYJ,,,,,5,226,45.2,50.0
2014-10-26,gouldrob01,Robbie Gould,CHI,1.0,1.0,,,0,0,,
2014-10-26,ODonPa00,Pat O'Donnell,CHI,,,,,4,189,47.3,61.0
2014-10-26,GostSt20,Stephen Gostkowski,NWE,6.0,6.0,3.0,3.0,0,0,,
2014-10-26,AlleRy01,Ryan Allen,NWE,,,,,1,46,46.0,46.0
2014-10-26,SturCa00,Caleb Sturgis,MIA,3.0,3.0,2.0,2.0,0,0,,
2014-10-26,FielBr20,Brandon Fields,MIA,,,,,5,255,51.0,58.0
2014-10-26,scobejos01,Josh Scobee,JAX,1.0,1.0,2.0,3.0,0,0,,
2014-10-26,AngeBr00,Bryan Anger,JAX,,,,,4,187,46.8,54.0
2014-10-26,BullRa00,Randy Bullock,HOU,3.0,3.0,3.0,3.0,0,0,,
2014-10-26,LechSh20,Shane Lechler,HOU,,,,,6,269,44.8,56.0
2014-10-26,SuccRy44,Ryan Succop,TEN,1.0,1.0,1.0,1.0,0,0,,
2014-10-26,KernBr20,Brett Kern,TEN,,,,,6,310,51.7,62.0
2014-10-26,WalsBl00,Blair Walsh,MIN,1.0,1.0,2.0,3.0,0,0,,
2014-10-26,LockJe00,Jeff Locke,MIN,,,,,8,358,44.8,59.0
2014-10-26,MurrPa01,Patrick Murray,TAM,1.0,1.0,2.0,2.0,0,0,,
2014-10-26,koenemic01,Michael Koenen,TAM,,,,,7,302,43.1,51.0
2014-10-26,ZuerGr00,Greg Zuerlein,STL,1.0,1.0,,1.0,0,0,,
2014-10-26,HekkJo00,Johnny Hekker,STL,,,,,6,324,54.0,60.0
2014-10-26,SantCa01,Cairo Santos,KAN,4.0,4.0,2.0,2.0,0,0,,
2014-10-26,ColqDu20,Dustin Colquitt,KAN,,,,,4,182,45.5,55.0
2014-10-26,HausSt00,Stephen Hauschka,SEA,1.0,1.0,2.0,2.0,0,0,,
2014-10-26,RyanJo21,Jon Ryan,SEA,,,,,3,120,40.0,50.0
2014-10-26,NortBr00,Brad Nortman,CAR,,,,,2,78,39.0,47.0
2014-10-26,GanoGr44,Graham Gano,CAR,,,3.0,3.0,0,0,,
2014-10-26,ParkCo03,Cody Parkey,PHI,2.0,2.0,2.0,2.0,0,0,,
2014-10-26,JoneDo21,Donnie Jones,PHI,,,,,6,288,48.0,58.0
2014-10-26,CataCh00,Chandler Catanzaro,ARI,3.0,3.0,1.0,1.0,0,0,,
2014-10-26,ButlDr00,Drew Butler,ARI,,,,,8,343,42.9,52.0
2014-10-26,janikseb01,Sebastian Janikowski,OAK,1.0,1.0,2.0,2.0,0,0,,
2014-10-26,KingMa00,Marquette King,OAK,,,,,7,308,44.0,53.0
2014-10-26,cundibil01,Billy Cundiff,CLE,2.0,2.0,3.0,3.0,0,0,,
2014-10-26,LannSp00,Spencer Lanning,CLE,,,,,7,324,46.3,56.0
2014-10-26,vinatada01,Adam Vinatieri,IND,4.0,4.0,2.0,2.0,0,0,,
2014-10-26,McAfPa44,Pat McAfee,IND,,,,,3,153,51.0,59.0
2014-10-26,suishsha01,Shaun Suisham,PIT,7.0,7.0,,,0,0,,
2014-10-26,WingBr00,Brad Wing,PIT,,,,,2,89,44.5,54.0
2014-10-26,CrosMa20,Mason Crosby,GNB,2.0,2.0,3.0,3.0,0,0,,
2014-10-26,grahasha01,Shayne Graham,NOR,5.0,5.0,3.0,3.0,0,0,,
2014-10-27,ForbKa00,Kai Forbath,WAS,2.0,2.0,2.0,2.0,0,0,,
2014-10-27,WayxTr00,Tress Way,WAS,,,,,5,231,46.2,54.0
2014-10-27,BailDa00,Dan Bailey,DAL,2.0,2.0,1.0,1.0,0,0,,
2014-10-27,JoneCh02,Chris Jones,DAL,,,,,4,206,51.5,56.0
2014-10-30,grahasha01,Shayne Graham,NOR,4.0,4.0,,,0,0,,
2014-10-30,MorsTh00,Thomas Morstead,NOR,,,,,4,187,46.8,52.0
2014-10-30,GanoGr44,Graham Gano,CAR,1.0,1.0,1.0,1.0,0,0,,
2014-10-30,NortBr00,Brad Nortman,CAR,,,,,6,253,42.2,58.0
2014-11-02,scobejos01,Josh Scobee,JAX,2.0,2.0,1.0,1.0,0,0,,
2014-11-02,AngeBr00,Bryan Anger,JAX,,,,,6,250,41.7,51.0
2014-11-02,nugenmik01,Mike Nugent,CIN,4.0,4.0,1.0,1.0,0,0,,
2014-11-02,HubeKe20,Kevin Huber,CIN,,,,,5,252,50.4,58.0
2014-11-02,MurrPa01,Patrick Murray,TAM,2.0,2.0,1.0,3.0,0,0,,
2014-11-02,koenemic01,Michael Koenen,TAM,,,,,4,121,30.3,44.0
2014-11-02,cundibil01,Billy Cundiff,CLE,1.0,1.0,3.0,3.0,0,0,,
2014-11-02,LannSp00,Spencer Lanning,CLE,,,,,5,184,36.8,47.0
2014-11-02,ScifMi20,Mike Scifres,SDG,,,,,5,226,45.2,55.0
2014-11-02,SturCa00,Caleb Sturgis,MIA,4.0,4.0,3.0,4.0,0,0,,
2014-11-02,FielBr20,Brandon Fields,MIA,,,,,2,94,47.0,52.0
2014-11-02,FolkNi20,Nick Folk,NYJ,1.0,1.0,1.0,1.0,0,0,,
2014-11-02,QuigRy00,Ryan Quigley,NYJ,,,,,3,148,49.3,56.0
2014-11-02,SantCa01,Cairo Santos,KAN,3.0,3.0,1.0,1.0,0,0,,
2014-11-02,ColqDu20,Dustin Colquitt,KAN,,,,,4,153,38.3,45.0
2014-11-02,ParkCo03,Cody Parkey,PHI,4.0,4.0,1.0,1.0,0,0,,
2014-11-02,JoneDo21,Donnie Jones,PHI,,,,,3,107,35.7,41.0
2014-11-02,BullRa00,Randy Bullock,HOU,3.0,3.0,,1.0,0,0,,
2014-11-02,LechSh20,Shane Lechler,HOU,,,,,6,289,48.2,60.0
2014-11-02,ForbKa00,Kai Forbath,WAS,2.0,2.0,2.0,2.0,0,0,,
2014-11-02,WayxTr00,Tress Way,WAS,,,,,3,136,45.3,51.0
2014-11-02,WalsBl00,Blair Walsh,MIN,3.0,3.0,,,0,0,,
2014-11-02,LockJe00,Jeff Locke,MIN,,,,,6,243,40.5,50.0
2014-11-02,CataCh00,Chandler Catanzaro,ARI,4.0,4.0,,,0,0,,
2014-11-02,ButlDr00,Drew Butler,ARI,,,,,5,196,39.2,46.0
2014-11-02,BailDa00,Dan Bailey,DAL,2.0,2.0,1.0,2.0,0,0,,
2014-11-02,JoneCh02,Chris Jones,DAL,,,,,4,173,43.3,51.0
2014-11-02,ZuerGr00,Greg Zuerlein,STL,1.0,1.0,2.0,2.0,0,0,,
2014-11-02,HekkJo00,Johnny Hekker,STL,,,,,6,281,46.8,60.0
2014-11-02,dawsophi01,Phil Dawson,SFO,1.0,1.0,1.0,2.0,0,0,,
2014-11-02,LeexAn20,Andy Lee,SFO,,,,,7,314,44.9,58.0
2014-11-02,McMaBr01,Brandon McManus,DEN,3.0,3.0,,1.0,0,0,,
2014-11-02,ColqBr00,Britton Colquitt,DEN,,,,,3,135,45.0,53.0
2014-11-02,GostSt20,Stephen Gostkowski,NWE,4.0,4.0,3.0,3.0,0,0,,
2014-11-02,AlleRy01,Ryan Allen,NWE,,,,,5,223,44.6,67.0
2014-11-02,janikseb01,Sebastian Janikowski,OAK,3.0,3.0,1.0,2.0,0,0,,
2014-11-02,KingMa00,Marquette King,OAK,,,,,6,314,52.3,59.0
2014-11-02,HausSt00,Stephen Hauschka,SEA,3.0,3.0,3.0,4.0,0,0,,
2014-11-02,RyanJo21,Jon Ryan,SEA,,,,,5,211,42.2,53.0
2014-11-02,TuckJu00,Justin Tucker,BAL,2.0,2.0,1.0,1.0,0,0,,
2014-11-02,KochSa20,Sam Koch,BAL,,,,,6,255,42.5,58.0
2014-11-02,suishsha01,Shaun Suisham,PIT,5.0,5.0,,,0,0,,
2014-11-02,WingBr00,Brad Wing,PIT,,,,,6,251,41.8,51.0
2014-11-03,vinatada01,Adam Vinatieri,IND,4.0,4.0,4.0,4.0,0,0,,
2014-11-03,McAfPa44,Pat McAfee,IND,,,,,6,240,40.0,52.0
2014-11-03,brownjos01,Josh Brown,NYG,3.0,3.0,1.0,1.0,0,0,,
2014-11-03,WeatSt20,Steve Weatherford,NYG,,,,,8,353,44.1,58.0
2014-11-06,cundibil01,Billy Cundiff,CLE,3.0,3.0,1.0,2.0,0,0,,
2014-11-06,LannSp00,Spencer Lanning,CLE,,,,,7,311,44.4,54.0
2014-11-06,HubeKe20,Kevin Huber,CIN,,,,,8,398,49.8,69.0
2014-11-06,nugenmik01,Mike Nugent,CIN,,,1.0,1.0,0,0,,
